ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
EXP,0.0,50.0,0.0,,,Eagle Materials Inc,53.8,Basic Materials,Building Materials,55.0,60.0,24.0,80.0,55.0,176.99,5674985472.0,15.0,0.0,False,down,,,0.0,18.2,False,0.0,7.5,3.1,False,243.64,-27.4,1.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,none,25.7,73.14,-58.7,132.2,-25.3,2.75,4.97,0.57,7.6,0.42,True,-7.35,12.4,-4.8,60.0,2026-05-19,False,False,5.0,NEUTRAL,9.12,28.2,,,,,,,70.0,10.000218978,1.0,Tiger Global Management,7.0,0.0,15.0,16.1,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,31.0,35.0,31.1,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,27,42.0,38.1,Bajo 50%,22.6,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,65.52,0.0,0.0,0.0,0.0,3.0,0.0,3.21,3.0,0.0,15,0,,⭐ GOOD,🟢 Excellent,,,,,,,
BDL,0.0,50.0,31.15,,,"Flanigan's Enterprises, Inc.",56.5,Consumer Cyclical,Restaurants,50.0,40.0,72.3,80.0,50.0,34.6,64309216.0,60.0,72.2,False,up,,,0.0,-2.0,True,1.0,0.5,6.3,False,35.98,-3.8,7.0,True,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,127040.5,93.3,169.7,2998.02,1037.31,1.59,17.7,4.0,False,,10.9,681.9,,,False,False,9.0,STRONG,9.48,8.0,0.01,,,,,,70.0,0.0,0.0,,33.0,0.0,15.0,17.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 45% up volume)",MICRO_FLOAT,0.6,20.0,32.0,60.0,False,up,72.2,2.0,,0.0,True,1.0,2.0,21,42.0,52.4,Medio,36.1,0.0,0.0,5.0,7.0,0.0,0.0,5.0,0.0,False,2/3,65.11,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,10.0,31,0,,⭐ GOOD,🟢 Excellent,,,,,,,
MCY,0.0,50.0,25.509999999999998,,,Mercury General Corporation,60.1,Financial Services,Insurance - Property & Casualty,50.0,60.0,70.4,70.0,55.0,87.96,4871983616.0,80.0,84.1,False,up,,,0.0,10.2,False,0.0,6.5,5.0,False,100.06,-12.1,7.0,True,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},110.0,110.0,110.0,1.0,none,25.1,1931.42,2095.8,293.1,233.2,51.78,45.54,1.44,13.0,3.68,False,,24.2,50.4,52.0,2026-05-11,False,False,6.0,NEUTRAL,18.18,,0.11,,,,,,70.0,0.0,0.0,,54.0,0.0,15.0,18.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,26.6,0.0,33.0,80.0,False,up,84.1,5.0,,0.0,False,0.0,0.0,20,42.0,54.8,Medio,37.0,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,65.03999999999999,0.0,0.0,8.0,0.0,0.0,5.0,3.14,3.0,2.0,,0,,⭐ GOOD,🟢 Excellent,,,,,,,
AMRZ,0.0,50.0,6.509999999999999,,,Amrize Ltd,65.1,Basic Materials,Building Materials,55.0,80.0,50.3,80.0,65.0,54.14,30022457344.0,35.0,45.3,False,up,,,0.0,36.4,False,0.0,,1.9,False,65.94,-17.9,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.12,76.0,57.0,21.0,buy,24.0,43.15,-20.3,21.4,-60.5,5.27,2.86,,,,False,,5.2,2.5,38.0,2026-04-27,False,False,5.0,NEUTRAL,5.56,18.4,4.71,BULLISH,0.0,60.0,1.0,0.0,80.0,0.0,0.0,,23.5,0.0,15.0,19.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",MEGA_FLOAT,492.8,23.0,34.5,35.0,False,up,45.3,2.0,,0.0,False,0.0,0.0,27,42.0,38.1,Bajo 50%,22.6,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,False,2/3,65.03999999999999,0.0,0.0,6.0,0.0,0.0,1.0,3.0,3.0,0.0,39,0,,⭐ GOOD,🟢 Excellent,,,,,,,
RCKY,0.0,50.0,21.48,,,"Rocky Brands, Inc.",64.8,Consumer Cyclical,Footwear & Accessories,50.0,70.0,83.0,65.0,60.0,40.33,303946560.0,80.0,83.0,False,up,,,0.0,22.5,False,0.0,2.3,2.8,False,48.7,-17.2,8.0,True,"{'roe_pct': 9.2, 'debt_to_equity': 0.5, 'current_ratio': 2.82, 'operating_margin_pct': 6.9}",{'profit_margin_pct': 4.6},53.0,53.0,53.0,1.0,none,31.4,18.54,-54.0,88.8,120.2,1.08,0.44,1.54,21.0,2.21,True,-0.07,3.7,17.2,39.0,2026-04-28,False,False,8.0,STRONG,8.69,16.3,0.29,,,,,,70.0,0.0,0.0,,49.4,0.0,15.0,19.4,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MICRO_FLOAT,7.3,0.0,34.4,80.0,False,up,83.0,5.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,83.0,0.0,0.0,0.0,10.0,0.0,0.0,5.0,5.0,False,3/3,64.92,0.0,0.0,0.0,3.0,3.0,5.0,3.92,3.0,10.0,24,0,,⭐ GOOD,🟡 Good,,,,,,,
MSFT,0.0,50.0,0.0,,,Microsoft Corporation,60.8,Technology,Software - Infrastructure,60.0,70.0,24.0,90.0,70.0,389.02,2891343462400.0,15.0,9.2,False,down,,,0.0,16.0,True,1.0,1.0,1.6,False,555.45,-30.0,0.0,False,"{'roe_pct': 34.4, 'debt_to_equity': 0.32, 'current_ratio': 1.39, 'operating_margin_pct': 47.1}",{'profit_margin_pct': 39.0},594.62,730.0,392.0,53.0,strong_buy,52.9,306.34,-21.3,479.7,23.3,1.86,7.22,0.94,21.3,0.79,True,-0.77,56.4,59.8,40.0,2026-04-29,False,False,6.0,NEUTRAL,4.31,45.1,0.35,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,18.2,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",MEGA_FLOAT,7414.8,38.0,33.2,15.0,False,down,9.2,0.0,,0.0,True,1.0,2.0,38,42.0,11.9,Bottom 25%,10.7,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,64.32,-3.0,0.0,0.0,0.0,3.0,5.0,6.61,3.0,2.0,35,0,,⭐ GOOD,🟡 Good,,,,,,,
BFST,0.0,50.0,22.23,,,"Business First Bancshares, Inc.",57.3,Financial Services,Banks - Regional,60.0,50.0,57.6,65.0,55.0,26.28,862313984.0,60.0,57.4,False,up,,,0.0,6.4,False,0.0,1.0,1.6,False,30.32,-13.3,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,25.1,,,83.7,218.5,,,2.21,20.4,2.2,True,-0.43,,18.8,34.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.21,,,,,,90.0,0.0,0.0,,47.2,0.0,15.0,17.2,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MEDIUM_FLOAT,30.9,5.0,32.2,60.0,False,up,57.4,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,0.0,3.0,3.0,5.0,3.14,3.0,5.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",49.8,Industrials,Electrical Equipment & Parts,50.0,60.0,24.0,60.0,60.0,16.86,1156100608.0,15.0,2.9,False,down,,,0.0,17.5,False,0.0,9.6,4.4,True,30.29,-44.3,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.0,28.0,18.0,6.0,hold,36.4,43.79,159.7,29.7,76.2,15.2,2.57,7.12,40.4,3.92,True,-2.73,2.6,,46.0,2026-05-05,False,False,6.0,NEUTRAL,10.04,31.8,0.34,,,,,,100.0,0.0,0.0,,7.899999999999999,0.0,15.0,14.9,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",HIGH_FLOAT,60.5,20.0,29.9,15.0,False,down,2.9,0.0,,0.0,False,0.0,0.0,15,42.0,66.7,Medio,47.2,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,8.0,0.0,3.0,0.0,4.55,3.0,2.0,11,0,,⭐ GOOD,🟡 Good,,,,,,,
THFF,0.0,50.0,22.98,,,First Financial Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,55.0,60.97,725048896.0,60.0,65.5,False,up,,,0.0,12.9,True,2.0,1.8,2.0,False,69.21,-11.9,6.0,False,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,17.3,,,200.4,228.7,,,3.51,31.3,2.95,True,-0.11,,15.8,32.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,56.4,0.0,15.0,19.4,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 52% up volume)",LOW_FLOAT,11.3,0.0,34.4,60.0,False,up,65.5,2.0,,0.0,True,2.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,63.92,0.0,0.0,0.0,5.0,3.0,5.0,2.16,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
RLI,0.0,50.0,0.0,,,RLI Corp.,56.5,Financial Services,Insurance - Property & Casualty,60.0,60.0,36.0,75.0,50.0,58.09,5339642880.0,15.0,9.7,False,flat,,,0.0,14.2,False,0.0,4.6,4.4,False,81.79,-29.0,0.0,False,"{'roe_pct': 24.4, 'debt_to_equity': 0.06, 'current_ratio': 0.55, 'operating_margin_pct': 27.0}",{'profit_margin_pct': 21.4},59.75,70.0,52.0,4.0,hold,2.9,535.84,822.4,131.1,125.7,21.75,12.64,1.1,14.4,0.84,False,,95.4,49.8,33.0,2026-04-22,False,False,5.0,NEUTRAL,9.68,,0.16,,,,,,100.0,0.0,0.0,,5.0,0.0,15.0,17.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",HIGH_FLOAT,81.8,35.0,32.0,15.0,False,flat,9.7,0.0,,0.0,False,0.0,0.0,20,42.0,54.8,Medio,37.0,0.0,0.0,0.0,-5.0,0.0,0.0,5.0,0.0,False,1/3,62.599999999999994,0.0,0.0,8.0,0.0,0.0,5.0,0.36,-3.0,0.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
FULT,0.0,50.0,13.33,,,Fulton Financial Corporation,58.3,Financial Services,Banks - Regional,60.0,50.0,57.6,65.0,65.0,19.45,3501205504.0,60.0,55.0,False,up,,,0.0,5.7,False,0.0,7.7,5.5,False,22.99,-15.4,6.0,False,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.25,24.5,22.0,6.0,buy,19.5,,,62.4,220.8,,,3.91,35.1,3.79,True,-1.89,,32.5,25.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.18,,,,,,90.0,0.0,0.0,,45.5,0.0,15.0,17.5,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",HIGH_FLOAT,177.5,5.0,32.5,60.0,False,up,55.0,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,1.0,0.0,5.0,0.0,0.0,5.0,0.0,False,2/3,61.32,0.0,0.0,0.0,5.0,3.0,5.0,2.44,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ITW,0.0,50.0,19.060000000000002,,,Illinois Tool Works Inc.,55.6,Industrials,Specialty Industrial Machinery,55.0,60.0,46.7,65.0,50.0,260.62,75110678528.0,35.0,47.6,False,up,,,0.0,6.6,True,1.0,3.2,5.4,False,303.16,-14.0,5.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,7.8,132.61,-49.1,105.0,-59.7,2.88,7.52,2.47,59.3,2.23,True,-2.0,14.6,2.9,40.0,2026-04-29,False,False,5.0,NEUTRAL,5.1,118.3,2.94,,,,,,70.0,0.0,0.0,,43.7,0.0,15.0,16.7,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 55% up volume)",MEGA_FLOAT,261.2,3.0,31.7,35.0,False,up,47.6,2.0,,0.0,True,1.0,2.0,14,42.0,69.0,Medio,49.4,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,3/3,61.24,0.0,0.0,0.0,3.0,3.0,1.0,0.98,-3.0,0.0,20,0,,⭐ GOOD,🟡 Good,,,,,,,
AROW,0.0,50.0,25.43,,,Arrow Financial Corporation,59.3,Financial Services,Banks - Regional,60.0,60.0,57.6,65.0,50.0,32.09,529858624.0,60.0,74.3,False,up,,,0.0,10.8,False,0.0,0.9,1.6,False,36.44,-11.9,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,hold,10.6,,,79.5,147.7,,,3.74,43.0,3.8,True,-1.93,,108.2,41.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.03,,,,,,90.0,0.0,0.0,,39.8,0.0,15.0,17.8,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.7x ratio, 42% up volume)",LOW_FLOAT,14.1,15.0,32.8,60.0,False,up,74.3,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,60.72,0.0,0.0,0.0,5.0,3.0,5.0,1.32,0.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
FAST,0.0,50.0,19.18,,,Fastenal Company,56.8,Industrials,Industrial Distribution,55.0,50.0,46.7,90.0,50.0,44.49,51089141760.0,35.0,46.1,False,up,,,0.0,3.5,False,0.0,3.2,3.8,False,50.63,-12.1,5.0,False,"{'roe_pct': 33.3, 'debt_to_equity': 0.11, 'current_ratio': 4.85, 'operating_margin_pct': 19.0}",{'profit_margin_pct': 15.3},44.99,52.0,38.0,12.0,hold,1.1,13.43,-69.8,10.9,-75.5,1.58,0.7,2.02,80.3,2.16,False,,259.6,3.7,24.0,2026-04-13,False,False,8.0,STRONG,3.24,39.6,3.55,,,,,,100.0,0.0,0.0,,42.0,0.0,15.0,17.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 60% up volume)",MEGA_FLOAT,1144.9,3.0,32.0,35.0,False,up,46.1,2.0,,0.0,False,0.0,0.0,13,42.0,71.4,Medio,50.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,3/3,60.72,0.0,0.0,0.0,0.0,0.0,1.0,0.14,-3.0,10.0,44,0,,⭐ GOOD,🟡 Good,,,,,,,
STRW,0.0,50.0,22.85,,,"Strawberry Fields REIT, Inc.",63.5,Real Estate,REIT - Healthcare Facilities,50.0,90.0,54.0,65.0,55.0,12.33,687227072.0,60.0,54.4,False,flat,,,0.0,30.3,True,1.0,0.5,1.7,False,14.0,-11.9,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,none,20.0,,,6.0,-51.3,,,5.03,100.0,,True,-0.33,1.7,-5.1,48.0,2026-05-07,False,False,7.0,NEUTRAL,6.26,49.9,,,,,,,90.0,0.0,0.0,,49.0,0.0,15.0,19.0,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",MICRO_FLOAT,8.0,5.0,34.0,60.0,False,flat,54.4,0.0,,0.0,True,1.0,2.0,4,42.0,92.9,Top 10%,68.2,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,60.4,0.0,0.0,0.0,-2.0,3.0,0.0,2.5,1.0,5.0,17,0,,⭐ GOOD,🟡 Good,,,,,,,
MSGM,0.0,50.0,18.21,,,Motorsport Games Inc.,77.1,Communication Services,Electronic Gaming & Multimedia,60.0,90.0,83.0,100.0,50.0,4.03,20466158.0,80.0,81.3,False,up,,,0.0,118.8,True,1.0,1.9,0.7,False,5.409,-25.5,7.0,True,"{'roe_pct': 155.4, 'debt_to_equity': 0.0, 'current_ratio': 2.25, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 61.3},,,,,none,,4.24,5.2,14.3,254.8,2.48,0.1,,,,False,,352.3,,48.0,2026-05-07,False,False,5.0,NEUTRAL,40.61,154.7,,,,,,,70.0,0.0,0.0,,57.1,0.0,15.0,23.1,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 54% up volume)",MICRO_FLOAT,2.6,0.0,38.1,80.0,False,up,81.3,5.0,,0.0,True,1.0,2.0,18,42.0,59.5,Medio,42.1,0.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,60.214,5.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1,0,,⭐ GOOD,🟡 Good,,,,,,,
NGS,0.0,50.0,36.75,,,"Natural Gas Services Group, Inc",67.5,Energy,Oil & Gas Equipment & Services,55.0,60.0,91.0,75.0,65.0,39.48,496959552.0,100.0,100.0,True,up,,,0.0,6.7,True,1.0,2.0,2.1,False,40.0,-1.3,8.0,True,"{'roe_pct': 7.5, 'debt_to_equity': 0.85, 'current_ratio': 2.33, 'operating_margin_pct': 20.9}",{'profit_margin_pct': 11.6},46.0,50.0,39.0,4.0,strong_buy,16.5,,,47.1,19.3,-13.89,-5.48,0.53,6.4,,False,,2.9,43.5,52.0,2026-05-11,False,False,8.0,STRONG,,7.2,0.4,,,,,,90.0,0.0,0.0,,62.2,0.0,15.0,20.2,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.6x ratio, 60% up volume)",LOW_FLOAT,11.5,0.0,35.2,100.0,True,up,100.0,10.0,,0.0,True,1.0,2.0,,42.0,,Sin datos suficientes,100.0,0.0,0.0,5.0,10.0,0.0,0.0,5.0,5.0,False,3/3,60.0,8.0,0.0,-5.0,0.0,0.0,5.0,2.06,1.0,10.0,,0,,⭐ GOOD,🟡 Good,AVOID,45.0,Near ATH (-1.3% from high) - poor entry point | Strong upside (+16.5%) - analyst support,-1.3,NEUTRAL,STRONG_BUY,False
EPD,0.0,50.0,36.21,,,Enterprise Products Partners L.,62.1,Energy,Oil & Gas Midstream,55.0,50.0,83.0,70.0,60.0,37.45,80957939712.0,80.0,86.7,False,up,,,0.0,-10.5,True,2.0,2.9,3.8,False,38.22,-2.0,8.0,True,"{'roe_pct': 19.5, 'debt_to_equity': 1.14, 'current_ratio': 1.04, 'operating_margin_pct': 14.1}",{'profit_margin_pct': 11.1},37.7,41.0,32.0,20.0,buy,0.7,0.15,-99.6,26.6,-29.0,0.03,0.01,5.81,81.2,7.23,True,-0.37,5.2,1.2,39.0,2026-04-28,False,False,6.0,NEUTRAL,6.31,14.1,7.05,,,,,,90.0,0.0,0.0,,60.6,0.0,15.0,18.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,85,"Strong institutional buying (2.0x ratio, 65% up volume)",MEGA_FLOAT,1448.3,3.0,33.6,80.0,False,up,86.7,5.0,,0.0,True,2.0,2.0,6,42.0,88.1,Top 25%,63.8,3.0,0.0,5.0,10.0,0.0,0.0,5.0,0.0,False,3/3,59.84,8.0,0.0,0.0,0.0,3.0,1.0,0.09,-3.0,2.0,37,0,,🔵 DECENT,🟡 Good,AVOID,35.0,Near ATH (-2.0% from high) - poor entry point,-2.0,NEUTRAL,BUY,False
CMPR,0.0,50.0,25.96,,,Cimpress PLC,64.6,Industrials,Specialty Business Services,50.0,90.0,70.4,40.0,70.0,70.48,1738867456.0,80.0,78.3,False,up,,,0.0,32.0,True,1.0,13.8,14.0,True,82.43,-14.5,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,strong_buy,38.3,111.84,58.7,9.8,-86.1,10.62,7.6,,,,True,-3.05,2.0,-8.7,40.0,2026-04-29,False,False,5.0,NEUTRAL,6.61,54.9,,,,,,,70.0,0.0,0.0,,62.4,0.0,15.0,19.4,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 52% up volume)",LOW_FLOAT,13.7,0.0,34.4,80.0,False,up,78.3,5.0,,0.0,True,1.0,2.0,11,42.0,76.2,Top 25%,54.3,3.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,59.839999999999996,0.0,0.0,8.0,0.0,3.0,0.0,4.79,3.0,0.0,14,0,,🔵 DECENT,🟡 Good,HOLD,45.0,Close to ATH (-14.5% from high) - wait for pullback | High P/E (71.9) - valuation risk | Strong upside (+38.3%) - analyst support,-14.5,NEUTRAL,STRONG_BUY,True
CBK,0.0,50.0,15.2,,,"Commercial Bancgroup, Inc.",62.0,Financial Services,Banks - Regional,60.0,70.0,54.0,65.0,60.0,24.96,341901728.0,60.0,68.8,False,up,,,0.0,1.8,True,2.0,2.5,4.7,False,27.825,-10.3,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,32.2,,,87.6,251.0,,,0.4,,,True,-0.81,,28.2,38.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,30.6,0.0,15.0,18.6,2026-03-20 07:55:35,2026-03-20,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MICRO_FLOAT,8.7,20.0,33.6,60.0,False,up,68.8,2.0,,0.0,True,2.0,2.0,3,42.0,95.2,Top 10%,68.8,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,59.8,0.0,0.0,0.0,0.0,3.0,5.0,4.03,3.0,2.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
