ticker,company_name,fundamental_score,tier,quality,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,earnings_details,growth_details,rs_details,health_details,catalyst_details,current_price,market_cap,sector,industry,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,dividend_rate,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,analyzed_at
BUKS,Butler National Corp.,88.3,🏆 ELITE,🟢 Elite,100.0,90.0,83.0,95.0,50.0,80,81.4,False,up,101.1,False,0,24.6,True,2,"{'eps_growth_yoy': 101.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 21.4}","{'revenue_growth_yoy': 24.6, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 26.6, 'rs_6m': 52.8, 'rs_line_percentile': 81.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 28.4, 'debt_to_equity': 0.46, 'current_ratio': 1.89, 'operating_margin_pct': 34.3}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.6,231404416,Industrials,Aerospace & Defense,,,False,4.19,-14.1,8.0,True,,,,,none,,7.46,107.2,9.0,150.0,4.87,0.18,,,,,True,-2.7,14.0,50.0,,,False,False,7,NEUTRAL,8.27,21.8,0.12,2026-04-08T10:21:56.048947
BBT,Beacon Financial Corporation,87.7,🏆 ELITE,🟢 Elite,100.0,100.0,88.3,60.0,60.0,100,98.4,True,up,420.3,True,1,142.6,True,2,"{'eps_growth_yoy': 420.3, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 17.6}","{'revenue_growth_yoy': 142.6, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 19.3, 'rs_6m': 30.9, 'rs_line_percentile': 98.4, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 4.9, 'operating_margin_pct': 58.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 14.8}",30.62,2572944384,Financial Services,Banks - Regional,5.8,5.0,False,32.0,-4.3,8.0,True,35.14,42.0,33.0,7.0,buy,14.8,,,30.9,0.9,,,4.21,124.9,1.29,4.55,False,,,500.8,15.0,2026-04-23,False,True,4,NEUTRAL,,,0.02,2026-04-08T10:27:46.524706
GRMN,Garmin Ltd.,85.2,🏆 ELITE,🟢 Elite,100.0,90.0,71.0,90.0,50.0,80,81.1,False,up,58.9,True,1,38.4,True,1,"{'eps_growth_yoy': 58.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 23.0}","{'revenue_growth_yoy': 38.4, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 20.1, 'rs_6m': -4.3, 'rs_line_percentile': 81.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 19.8, 'debt_to_equity': 0.02, 'current_ratio': 3.63, 'operating_margin_pct': 28.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 7.9}",241.27,46439849984,Technology,Scientific & Technical Instruments,1.9,2.6,False,261.69,-7.8,8.0,True,260.25,320.0,220.0,8.0,none,7.9,125.92,-47.8,182.11,-24.5,1.7,4.11,1.74,40.2,4.2,2.09,False,,191.4,10.6,21.0,2026-04-29,False,True,7,NEUTRAL,4.27,30.8,1.12,2026-04-08T10:15:08.945630
LPG,Dorian LPG Ltd.,84.6,🏆 ELITE,🟢 Elite,100.0,80.0,83.0,80.0,60.0,80,85.9,False,up,483.2,False,0,58.1,False,0,"{'eps_growth_yoy': 483.2, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 30.4}","{'revenue_growth_yoy': 58.1, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 35.5, 'rs_6m': 27.3, 'rs_line_percentile': 85.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 11.2, 'debt_to_equity': 0.62, 'current_ratio': 2.42, 'operating_margin_pct': 43.3}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 6.0}",34.09,1457146496,Energy,Oil & Gas Midstream,4.6,2.3,False,38.4,-11.2,8.0,True,36.12,41.0,26.5,4.0,buy,6.0,100.74,195.5,84.9,149.0,6.97,2.38,7.1,86.6,2.45,,True,-0.46,5.4,85.1,43.0,2026-05-21,False,False,4,NEUTRAL,6.72,7.6,0.08,2026-04-08T10:23:33.343393
EME,"EMCOR Group, Inc.",83.3,🏆 ELITE,🟢 Elite,100.0,70.0,82.7,85.0,65.0,95,90.1,False,up,80.6,True,1,16.7,True,1,"{'eps_growth_yoy': 80.6, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 7.5}","{'revenue_growth_yoy': 16.7, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 18.9, 'rs_6m': 13.4, 'rs_line_percentile': 90.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 38.5, 'debt_to_equity': 0.13, 'current_ratio': 1.22, 'operating_margin_pct': 9.5}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 15.2}",750.42,33593198592,Industrials,Engineering & Construction,2.4,1.9,False,835.0,-10.1,8.0,True,864.17,1000.0,770.0,6.0,buy,15.2,943.86,25.8,845.4,12.7,2.95,22.26,0.17,3.5,1.3,0.3,True,-1.75,73.1,53.0,21.0,2026-04-29,False,True,6,NEUTRAL,5.29,98.2,0.45,2026-04-08T10:14:57.411606
LTC,"LTC Properties, Inc.",82.5,🏆 ELITE,🟢 Elite,100.0,90.0,68.7,75.0,50.0,60,59.6,False,up,394.2,True,1,71.9,True,1,"{'eps_growth_yoy': 394.2, 'positive_quarters': 3, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 45.8}","{'revenue_growth_yoy': 71.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 15.8, 'rs_6m': 15.5, 'rs_line_percentile': 59.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 11.2, 'debt_to_equity': 0.85, 'current_ratio': 17.97, 'operating_margin_pct': 52.9}","{'days_to_earnings': 'N/A', 'recommendation': 'hold', 'analyst_upside_pct': 6.4}",38.82,1883148928,Real Estate,REIT - Healthcare Facilities,8.5,7.3,True,40.8,-4.9,6.0,False,41.29,45.0,38.0,7.0,hold,6.4,40.5,4.3,25.2,-35.1,7.09,2.75,5.87,90.5,2.28,6.45,False,,4.5,-21.8,26.0,2026-05-04,False,False,6,NEUTRAL,7.33,30.7,,2026-04-08T10:28:44.773566
DELL,Dell Technologies Inc.,82.3,🏆 ELITE,🟢 Elite,100.0,90.0,89.0,40.0,60.0,95,92.1,False,up,134.1,True,2,42.8,True,1,"{'eps_growth_yoy': 134.1, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 5.2}","{'revenue_growth_yoy': 42.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 48.5, 'rs_6m': 24.2, 'rs_line_percentile': 92.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'current_ratio': 0.91, 'operating_margin_pct': 9.6}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': -3.2}",177.69,117753315328,Technology,Computer Hardware,9.0,2.7,True,186.39,-4.7,8.0,True,172.0,220.0,110.0,24.0,buy,-3.2,880.08,395.3,260.1,46.4,5.61,20.75,1.46,24.2,2.52,,True,-5.44,5.6,57.3,50.0,2026-05-28,False,False,7,NEUTRAL,6.51,132.2,0.21,2026-04-08T10:14:36.288258
ATLO,Ames National Corporation,82.2,🏆 ELITE,🟢 Elite,100.0,80.0,91.0,60.0,50.0,100,95.3,True,up,89.2,True,1,20.8,True,1,"{'eps_growth_yoy': 89.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 29.3}","{'revenue_growth_yoy': 20.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 29.4, 'rs_6m': 45.5, 'rs_line_percentile': 95.3, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 9.9, 'operating_margin_pct': 46.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",28.51,253515712,Financial Services,Banks - Regional,2.5,6.0,False,28.75,-0.8,8.0,True,,,,,none,,,,64.2,125.2,,,3.37,37.4,0.96,4.85,True,-0.66,,44.1,8.0,2026-04-16,False,True,7,NEUTRAL,,,0.15,2026-04-08T10:25:31.121916
NVT,nVent Electric plc,81.1,🏆 ELITE,🟢 Elite,90.0,80.0,80.3,80.0,60.0,80,87.3,False,up,33.1,False,0,31.8,False,0,"{'eps_growth_yoy': 33.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 18.2}","{'revenue_growth_yoy': 31.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 12.7, 'rs_6m': 23.1, 'rs_line_percentile': 87.3, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 80}","{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 11.9}",118.92,19232868352,Industrials,Electrical Equipment & Parts,2.0,1.4,False,129.936,-8.5,8.0,True,133.08,150.0,68.04,13.0,strong_buy,11.9,150.61,26.6,78.9,-33.7,2.99,3.55,0.72,30.8,0.84,1.46,True,-1.32,8.3,1112.4,23.0,2026-05-01,False,False,6,NEUTRAL,3.02,52.1,0.02,2026-04-08T10:22:35.240227
ANET,"Arista Networks, Inc.",81.1,🏆 ELITE,🟢 Elite,95.0,80.0,56.7,95.0,70.0,60,67.2,False,down,17.4,True,1,24.1,True,1,"{'eps_growth_yoy': 17.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 39.0}","{'revenue_growth_yoy': 24.1, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 5.3, 'rs_6m': -9.3, 'rs_line_percentile': 67.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 31.4, 'debt_to_equity': 0.01, 'current_ratio': 3.05, 'operating_margin_pct': 41.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 32.5}",133.64,168290861056,Technology,Computer Hardware,1.5,2.0,False,164.94,-19.0,4.0,False,177.02,220.0,140.0,27.0,strong_buy,32.5,76.25,-42.9,55.58,-58.4,2.01,2.7,,,,,True,-0.95,852.2,19.1,27.0,2026-05-05,False,False,4,NEUTRAL,2.45,34.4,1.64,2026-04-08T10:18:02.917360
INDV,"Indivior Pharmaceuticals, Inc.",80.8,🏆 ELITE,🟢 Elite,100.0,90.0,74.0,50.0,60.0,80,79.4,False,down,117.0,True,2,34.6,True,1,"{'eps_growth_yoy': 117.0, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 16.9}","{'revenue_growth_yoy': 34.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -11.4, 'rs_6m': 35.3, 'rs_line_percentile': 79.4, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'current_ratio': 0.71, 'operating_margin_pct': 37.2}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 53.8}",30.47,3810737664,Healthcare,Drug Manufacturers - Specialty & Generic,9.8,3.9,True,38.0,-19.8,6.0,False,46.86,54.0,39.0,7.0,none,53.8,77.13,153.1,49.2,61.5,5.82,1.82,,,,,True,-0.29,6.3,188.1,22.0,2026-04-30,False,False,4,NEUTRAL,7.16,167.1,0.02,2026-04-08T10:22:07.198058
CBK,"Commercial Bancgroup, Inc.",80.7,🏆 ELITE,🟢 Elite,100.0,70.0,84.7,65.0,65.0,100,95.3,True,up,16.7,True,2,7.4,True,2,"{'eps_growth_yoy': 16.7, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 41.4}","{'revenue_growth_yoy': 7.4, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 14.8, 'rs_6m': 10.5, 'rs_line_percentile': 95.3, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 14.7, 'operating_margin_pct': 54.8}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 22.6}",26.92,368749824,Financial Services,Banks - Regional,4.2,11.5,False,27.825,-3.3,,,33.0,33.0,33.0,1.0,strong_buy,22.6,,,88.5,228.8,,,0.37,,0.1,,True,-0.27,,30.0,19.0,2026-04-27,False,True,4,NEUTRAL,,,0.14,2026-04-08T10:24:32.286526
PKBK,"Parke Bancorp, Inc.",80.5,🏆 ELITE,🟢 Elite,95.0,80.0,86.3,65.0,50.0,95,91.8,False,up,42.5,False,0,30.5,False,0,"{'eps_growth_yoy': 42.5, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 48.8}","{'revenue_growth_yoy': 30.5, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 19.8, 'rs_6m': 38.1, 'rs_line_percentile': 91.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 12.1, 'operating_margin_pct': 68.9}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",28.52,337750880,Financial Services,Banks - Regional,1.4,1.8,False,29.5,-3.3,8.0,True,,,,,none,,,,94.8,232.4,,,2.52,22.8,0.72,3.4,True,-1.92,,26.7,8.0,2026-04-16,False,True,7,NEUTRAL,,,0.17,2026-04-08T10:24:06.071057
DECK,Deckers Outdoor Corporation,80.3,🏆 ELITE,🟢 Elite,100.0,80.0,44.0,100.0,65.0,35,32.0,False,up,217.8,False,0,91.6,False,0,"{'eps_growth_yoy': 217.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 19.3}","{'revenue_growth_yoy': 91.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': -2.2, 'rs_6m': -0.5, 'rs_line_percentile': 32.0, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 39.7, 'debt_to_equity': 0.13, 'current_ratio': 2.86, 'operating_margin_pct': 31.4}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 28.2}",100.26,14612377600,Consumer Cyclical,Footwear & Accessories,3.9,1.8,False,133.43,-24.9,2.0,False,128.52,184.0,90.0,21.0,buy,28.2,109.75,9.5,77.44,-22.8,5.19,5.35,,,,,True,-7.45,414.4,7.7,43.0,2026-05-21,False,False,8,STRONG,9.98,47.0,1.24,2026-04-08T10:18:35.210175
FTAI,FTAI Aviation Ltd.,80.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,90.0,90.0,68.7,65.0,70.0,60,71.2,False,down,12.9,True,1,31.9,True,1,"{'eps_growth_yoy': 12.9, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 20.0}","{'revenue_growth_yoy': 31.9, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 5.3, 'rs_6m': 42.4, 'rs_line_percentile': 71.2, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 60}","{'roe_pct': 241.2, 'debt_to_equity': 10.46, 'current_ratio': 5.28, 'operating_margin_pct': 28.5}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 40.6}",241.02,24722212864,Industrials,Rental & Leasing Services,7.0,2.9,False,323.51,-25.5,6.0,False,338.9,375.0,293.0,10.0,strong_buy,40.6,,,137.38,-43.0,-3.12,-7.53,0.55,27.2,1.35,3.31,True,-0.5,3.4,29.8,21.0,2026-04-29,False,True,6,NEUTRAL,3.06,25.2,0.73,2026-04-08T10:24:59.551735
APG,APi Group Corporation,78.8,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,70.0,82.7,65.0,65.0,95,90.9,False,up,177.1,False,0,23.2,False,0,"{'eps_growth_yoy': 177.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 3.8}","{'revenue_growth_yoy': 23.2, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 6.3, 'rs_6m': 21.3, 'rs_line_percentile': 90.9, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 9.5, 'debt_to_equity': 0.9, 'current_ratio': 1.5, 'operating_margin_pct': 9.7}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 24.0}",41.94,18095267840,Industrials,Engineering & Construction,1.8,2.3,False,46.89,-10.6,7.0,True,52.0,54.0,50.0,11.0,strong_buy,24.0,36.98,-11.8,,,3.84,1.61,,,,,True,-0.41,3.9,,22.0,2026-04-30,False,False,9,STRONG,2.74,31.2,1.51,2026-04-08T10:23:28.438318
MSGM,Motorsport Games Inc.,78.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,65.0,90.0,83.0,100.0,50.0,80,77.1,False,down,-19.4,True,1,118.8,True,1,"{'eps_growth_yoy': -19.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 61.3}","{'revenue_growth_yoy': 118.8, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 30.0, 'rs_6m': 48.8, 'rs_line_percentile': 77.1, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 80}","{'roe_pct': 155.4, 'debt_to_equity': 0.0, 'current_ratio': 2.25, 'operating_margin_pct': 48.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none'}",3.88,19704390,Communication Services,Electronic Gaming & Multimedia,1.1,0.2,False,5.409,-28.3,6.0,False,,,,,none,,4.24,9.3,14.2,266.0,2.58,0.1,,,,,False,,352.3,,29.0,2026-05-07,False,False,5,NEUTRAL,42.61,154.7,,2026-04-08T10:25:41.678190
AVGO,Broadcom Inc.,78.6,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,70.0,60.3,90.0,70.0,60,66.8,False,up,48.0,False,0,28.7,False,0,"{'eps_growth_yoy': 48.0, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 36.6}","{'revenue_growth_yoy': 28.7, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 1.8, 'rs_6m': 1.2, 'rs_line_percentile': 66.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 60}","{'roe_pct': 33.4, 'debt_to_equity': 0.83, 'current_ratio': 1.9, 'operating_margin_pct': 44.9}","{'days_to_earnings': 'N/A', 'recommendation': 'strong_buy', 'analyst_upside_pct': 41.2}",333.97,1583443214336,Technology,Semiconductors,1.1,2.0,False,414.61,-19.4,5.0,False,471.55,630.0,360.0,44.0,strong_buy,41.2,228.44,-31.6,154.2,-53.8,1.61,5.39,0.83,47.2,2.6,1.95,True,-0.77,9.1,31.6,56.0,2026-06-03,False,False,8,STRONG,1.59,166.4,0.59,2026-04-08T10:17:26.175174
THFF,First Financial Corporation,78.5,⭐⭐⭐ EXCELLENT,🟢 Excellent,85.0,80.0,86.3,65.0,60.0,95,90.5,False,up,16.6,False,0,12.9,True,2,"{'eps_growth_yoy': 16.6, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 31.2}","{'revenue_growth_yoy': 12.9, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': 11.1, 'rs_6m': 21.4, 'rs_line_percentile': 90.5, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 95}","{'roe_pct': 13.2, 'operating_margin_pct': 34.2}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 11.1}",64.36,765362432,Financial Services,Banks - Regional,2.0,3.6,False,69.21,-7.0,8.0,True,71.5,75.0,68.0,2.0,buy,11.1,,,200.4,211.4,,,3.33,31.3,2.14,2.96,True,-0.1,,15.8,13.0,2026-04-21,False,True,6,NEUTRAL,,,0.27,2026-04-08T10:23:55.676115
BBY,"Best Buy Co., Inc.",78.3,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,90.0,44.0,70.0,65.0,35,26.6,False,up,167.8,True,1,57.6,True,1,"{'eps_growth_yoy': 167.8, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 2.6}","{'revenue_growth_yoy': 57.6, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': -5.5, 'rs_6m': -11.6, 'rs_line_percentile': 26.6, 'rs_line_at_new_high': False, 'rs_line_trend': 'up', 'rs_line_score': 35}","{'roe_pct': 37.0, 'debt_to_equity': 1.39, 'current_ratio': 1.11, 'operating_margin_pct': 5.0}","{'days_to_earnings': 'N/A', 'recommendation': 'buy', 'analyst_upside_pct': 16.1}",64.02,13414436864,Consumer Cyclical,Specialty Retail,14.2,4.2,True,84.99,-24.7,3.0,False,74.35,90.0,60.0,20.0,buy,16.1,170.86,166.9,151.2,136.2,6.28,4.03,6.0,75.4,3.84,4.28,True,-2.04,30.9,260.8,50.0,2026-05-28,False,False,7,NEUTRAL,9.28,25.5,0.02,2026-04-08T10:17:47.195803
DLTR,"Dollar Tree, Inc.",78.0,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,80.0,56.0,75.0,55.0,35,43.8,False,down,63.2,True,2,17.5,True,2,"{'eps_growth_yoy': 63.2, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 2, 'profit_margin_pct': 6.6}","{'revenue_growth_yoy': 17.5, 'revenue_accelerating': True, 'rev_accel_quarters': 2}","{'rs_3m': -16.0, 'rs_6m': 22.7, 'rs_line_percentile': 43.8, 'rs_line_at_new_high': False, 'rs_line_trend': 'down', 'rs_line_score': 35}","{'roe_pct': 31.7, 'debt_to_equity': 1.88, 'current_ratio': 1.07, 'operating_margin_pct': 13.5}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 17.7}",106.42,21161955328,Consumer Defensive,Discount Stores,7.8,4.5,False,142.4,-25.3,4.0,False,125.26,165.0,80.0,23.0,none,17.7,123.2,15.8,59.4,-44.2,6.07,6.51,,,,,True,-7.32,20.1,,56.0,2026-06-03,False,False,8,STRONG,6.27,17.8,1.41,2026-04-08T10:19:38.089035
SHBI,"Shore Bancshares, Inc.",77.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,70.0,84.7,65.0,50.0,100,95.8,True,up,15.4,True,1,11.5,True,1,"{'eps_growth_yoy': 15.4, 'positive_quarters': 4, 'earnings_accelerating': True, 'eps_accel_quarters': 1, 'profit_margin_pct': 27.5}","{'revenue_growth_yoy': 11.5, 'revenue_accelerating': True, 'rev_accel_quarters': 1}","{'rs_3m': 13.5, 'rs_6m': 19.8, 'rs_line_percentile': 95.8, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 10.5, 'operating_margin_pct': 41.6}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 10.0}",19.2,641793728,Financial Services,Banks - Regional,1.8,2.8,False,20.68,-7.2,8.0,True,21.12,22.0,20.0,4.0,none,10.0,,,31.86,65.9,,,2.5,27.0,0.48,3.15,False,,,8.9,22.0,2026-04-30,False,False,7,NEUTRAL,,,0.49,2026-04-08T10:24:16.228153
BWFG,"Bankwell Financial Group, Inc.",77.7,⭐⭐⭐ EXCELLENT,🟢 Excellent,95.0,70.0,84.7,65.0,50.0,100,100.0,True,up,32.8,False,0,28.6,False,0,"{'eps_growth_yoy': 32.8, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 32.8}","{'revenue_growth_yoy': 28.6, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 12.8, 'rs_6m': 19.7, 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 12.3, 'operating_margin_pct': 50.0}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 2.5}",50.71,404502912,Financial Services,Banks - Regional,3.1,6.6,False,51.54,-1.6,8.0,True,52.0,55.0,49.0,2.0,none,2.5,,,133.5,163.3,,,1.6,18.0,0.8,2.48,True,-0.33,,106.0,14.0,2026-04-22,False,True,5,NEUTRAL,,,0.04,2026-04-08T10:25:36.447063
AROW,Arrow Financial Corporation,77.4,⭐⭐⭐ EXCELLENT,🟢 Excellent,100.0,60.0,88.3,65.0,50.0,100,100.0,True,up,122.1,False,0,10.8,False,0,"{'eps_growth_yoy': 122.1, 'positive_quarters': 4, 'earnings_accelerating': False, 'eps_accel_quarters': 0, 'profit_margin_pct': 27.8}","{'revenue_growth_yoy': 10.8, 'revenue_accelerating': False, 'rev_accel_quarters': 0}","{'rs_3m': 14.3, 'rs_6m': 29.6, 'rs_line_percentile': 100.0, 'rs_line_at_new_high': True, 'rs_line_trend': 'up', 'rs_line_score': 100}","{'roe_pct': 10.6, 'operating_margin_pct': 40.7}","{'days_to_earnings': 'N/A', 'recommendation': 'none', 'analyst_upside_pct': 1.7}",34.9,576256384,Financial Services,Banks - Regional,1.3,2.3,False,36.44,-4.2,8.0,True,35.5,35.5,35.5,1.0,none,1.7,,,79.5,127.8,,,3.44,43.0,1.2,3.8,True,-1.78,,108.2,22.0,2026-04-30,False,False,6,NEUTRAL,,,0.04,2026-04-08T10:25:20.567897
