ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
ESOA,0.0,50.0,21.42,,,Energy Services of America Corp,64.2,Industrials,Engineering & Construction,50.0,80.0,75.0,55.0,60.0,12.84,239594912.0,60.0,70.1,False,up,,,0.0,48.8,False,0.0,5.1,1.9,False,15.84,-18.9,8.0,True,"{'roe_pct': 3.7, 'debt_to_equity': 1.06, 'current_ratio': 1.44, 'operating_margin_pct': 4.3}",{'profit_margin_pct': 0.5},21.0,21.0,21.0,1.0,none,63.6,16.5,28.5,3.9,-69.6,3.03,0.39,0.93,92.3,,True,-0.35,1.9,110.0,48.0,2026-05-06,False,False,4.0,NEUTRAL,1.56,4.0,0.07,,,,,,90.0,0.0,0.0,,52.3,0.0,15.0,19.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 58% up volume)",LOW_FLOAT,12.8,0.0,34.3,60.0,False,up,70.1,2.0,,0.0,False,0.0,0.0,3,42.0,95.2,Top 10%,65.7,5.0,1.0,0.0,10.0,0.0,0.0,5.0,5.0,False,3/3,47.68,0.0,0.0,3.0,-2.0,3.0,5.0,7.95,3.0,0.0,69,0,,⚪ WEAK,🟡 Average,,,,,,,
HHH,0.0,50.0,0.0,,,Howard Hughes Holdings Inc.,59.0,Real Estate,Real Estate - Development,50.0,100.0,15.0,60.0,70.0,62.72,3740391680.0,15.0,4.8,False,down,,,0.0,213.3,True,2.0,7.2,5.2,False,91.07,-31.1,2.0,False,"{'roe_pct': 3.7, 'debt_to_equity': 1.33, 'current_ratio': 1.9, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 8.4},94.67,100.0,89.0,3.0,buy,50.9,117.14,86.8,22.1,-64.8,12.69,7.96,,,,False,,2.0,-67.8,48.0,2026-05-06,False,False,6.0,NEUTRAL,4.47,14.6,,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,17.7,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.4x ratio, 30% up volume)",MEDIUM_FLOAT,30.5,40.0,32.7,15.0,False,down,4.8,0.0,,0.0,True,2.0,2.0,,42.0,,Sin datos suficientes,4.8,0.0,1.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.599999999999994,0.0,0.0,8.0,0.0,0.0,-3.0,6.36,3.0,2.0,54,1,Pershing Square (Ackman),⚪ WEAK,🟡 Average,,,,,,,
LTC,0.0,50.0,29.4,,,"LTC Properties, Inc.",69.0,Real Estate,REIT - Healthcare Facilities,60.0,90.0,68.7,65.0,50.0,38.75,1879753216.0,60.0,57.0,False,up,,,0.0,71.9,True,1.0,8.3,6.4,True,40.8,-5.0,6.0,False,"{'roe_pct': 11.2, 'debt_to_equity': 0.73, 'current_ratio': 17.97, 'operating_margin_pct': -8.9}",{'profit_margin_pct': 45.8},40.57,45.0,37.0,7.0,hold,4.7,116.73,201.2,75.6,95.1,7.1,2.75,5.88,90.5,6.44,False,,4.5,176.0,46.0,2026-05-04,False,False,6.0,NEUTRAL,5.7,30.7,0.05,,,,,,100.0,0.0,0.0,,47.7,0.0,15.0,20.7,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MEDIUM_FLOAT,47.4,0.0,35.7,60.0,False,up,57.0,2.0,,0.0,True,1.0,2.0,1,42.0,100.0,Top 10%,70.5,5.0,3.0,5.0,5.0,0.0,0.0,5.0,15.0,False,3/3,47.599999999999994,0.0,0.0,6.0,-2.0,0.0,5.0,0.59,-3.0,2.0,27,0,,⚪ WEAK,🟡 Average,,,,,,,
UMH,0.0,50.0,0.0,,,"UMH Properties, Inc.",53.7,Real Estate,REIT - Residential,55.0,50.0,36.0,70.0,70.0,14.57,1241810816.0,15.0,13.3,False,down,,,0.0,9.4,False,0.0,4.0,6.7,False,19.02,-23.4,2.0,False,"{'roe_pct': 2.9, 'debt_to_equity': 0.84, 'current_ratio': 3.29, 'operating_margin_pct': 20.7}",{'profit_margin_pct': 10.1},19.36,23.5,16.0,7.0,buy,32.9,13.71,-5.9,0.7,-95.2,5.13,0.75,6.18,1271.4,4.64,False,,1.9,,42.0,2026-04-30,False,False,7.0,NEUTRAL,2.48,24.2,,,,,,,70.0,0.0,0.0,,0.0,0.0,15.0,16.1,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 38% up volume)",HIGH_FLOAT,79.9,35.0,31.1,15.0,False,down,13.3,0.0,,0.0,False,0.0,0.0,33,42.0,23.8,Bottom 25%,14.9,-3.0,0.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,47.480000000000004,0.0,0.0,6.0,-2.0,0.0,0.0,4.11,3.0,5.0,56,0,,⚪ WEAK,🟡 Average,,,,,,,
EBMT,0.0,50.0,22.1,,,"Eagle Bancorp Montana, Inc.",56.0,Financial Services,Banks - Regional,55.0,50.0,65.1,60.0,50.0,20.41,162418064.0,60.0,69.7,False,up,,,0.0,9.7,False,0.0,2.5,3.7,False,23.75,-14.1,6.0,False,"{'roe_pct': 8.1, 'operating_margin_pct': 27.2}",{'profit_margin_pct': 16.4},22.0,23.0,20.0,3.0,none,7.8,,,57.0,179.3,,,2.84,30.3,3.15,True,-0.97,,20.4,40.0,2026-04-28,False,False,5.0,NEUTRAL,,,0.23,,,,,,70.0,0.0,0.0,,46.8,0.0,15.0,16.8,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.3x ratio, 56% up volume)",MICRO_FLOAT,7.2,0.0,31.8,60.0,False,up,69.7,2.0,,0.0,False,0.0,0.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,47.400000000000006,0.0,0.0,0.0,3.0,3.0,5.0,0.98,-3.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
FIGR,0.0,50.0,0.0,,,"Figure Technology Solutions, In",63.5,Financial Services,Capital Markets,60.0,80.0,36.0,75.0,70.0,33.68,7257940992.0,15.0,20.1,False,down,,,0.0,56.5,False,0.0,9.1,2.9,True,78.0,-56.8,,,"{'roe_pct': 16.8, 'debt_to_equity': 0.77, 'current_ratio': 2.2, 'operating_margin_pct': 13.1}",{'profit_margin_pct': 31.0},55.0,75.0,34.0,8.0,buy,63.3,5.81,-82.7,4.4,-86.9,0.33,0.14,,,,False,,3.6,,57.0,2026-05-15,False,False,2.0,WEAK,,,1.31,,,,,,70.0,0.0,0.0,,5.0,0.0,15.0,19.0,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",HIGH_FLOAT,133.4,35.0,34.0,15.0,False,down,20.1,0.0,,0.0,False,0.0,0.0,30,42.0,31.0,Bajo 50%,19.8,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,47.4,0.0,0.0,0.0,0.0,0.0,0.0,7.91,3.0,-8.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
FCBC,0.0,50.0,19.82,,,"First Community Bankshares, Inc",63.2,Financial Services,Banks - Regional,60.0,70.0,68.7,60.0,50.0,39.5,753463616.0,60.0,56.2,False,up,,,0.0,8.1,True,2.0,1.5,3.0,False,42.15,-6.3,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 43.5}",{'profit_margin_pct': 29.1},40.0,40.0,40.0,1.0,none,1.3,,,26.5,-32.9,,,3.14,46.8,3.39,True,-0.25,,-2.1,33.0,2026-04-21,False,False,5.0,NEUTRAL,,,,,,,,,90.0,0.0,0.0,,29.0,0.0,15.0,19.0,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",LOW_FLOAT,17.6,20.0,34.0,60.0,False,up,56.2,2.0,,0.0,True,2.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,3.0,0.0,0.0,5.0,5.0,False,2/3,47.28,0.0,0.0,0.0,5.0,3.0,0.0,0.16,-3.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
J,0.0,50.0,5.42,,,Jacobs Solutions Inc.,54.2,Industrials,Engineering & Construction,50.0,70.0,36.0,60.0,55.0,127.79,15090505728.0,15.0,1.8,False,down,,,0.0,13.2,True,1.0,3.5,3.2,False,168.44,-24.1,3.0,False,"{'roe_pct': 9.7, 'debt_to_equity': 0.65, 'current_ratio': 1.33, 'operating_margin_pct': 7.4}",{'profit_margin_pct': 3.5},157.53,180.0,137.0,15.0,none,23.3,200.64,57.0,38.0,-70.3,7.22,9.27,1.13,33.8,0.77,True,-5.33,5.8,,47.0,2026-05-05,False,False,7.0,NEUTRAL,3.94,42.8,1.3,,,,,,100.0,0.0,0.0,,13.3,0.0,15.0,16.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,50,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (0.9x ratio, 46% up volume)",HIGH_FLOAT,115.9,25.0,31.3,15.0,False,down,1.8,0.0,,0.0,True,1.0,2.0,3,42.0,95.2,Top 10%,65.7,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,False,1/3,46.68,0.0,0.0,6.0,0.0,3.0,0.0,2.91,1.0,5.0,38,0,,⚪ WEAK,🟡 Average,,,,,,,
OWL,0.0,50.0,0.0,,,Blue Owl Capital Inc.,56.2,Financial Services,Asset Management,50.0,80.0,15.0,75.0,70.0,9.11,14215220224.0,15.0,3.7,False,down,,,0.0,10.6,True,2.0,14.5,2.3,True,21.88,-58.4,0.0,False,"{'roe_pct': 5.2, 'debt_to_equity': 0.64, 'current_ratio': 1.79, 'operating_margin_pct': 32.4}",{'profit_margin_pct': 2.7},15.73,23.0,10.0,15.0,buy,72.7,86.24,846.7,3.0,-67.1,9.52,2.03,9.88,855.0,,True,-0.37,3.1,57.4,42.0,2026-04-30,False,False,5.0,NEUTRAL,3.77,75.8,0.15,,,,,,100.0,0.0,0.0,,0.0,0.0,15.0,16.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,STRONG_DISTRIBUTION,5,"Strong selling pressure (0.5x ratio, 32% up volume)",MEGA_FLOAT,631.2,43.0,31.9,15.0,False,down,3.7,0.0,,0.0,True,2.0,2.0,28,42.0,35.7,Bajo 50%,23.8,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,46.480000000000004,0.0,0.0,8.0,-5.0,3.0,5.0,9.09,3.0,0.0,34,0,,⚪ WEAK,🟡 Average,,,,,,,
RMBI,0.0,50.0,14.920000000000002,,,"Richmond Mutual Bancorporation,",59.2,Financial Services,Banks - Regional,60.0,80.0,36.0,60.0,50.0,13.26,128780656.0,15.0,18.4,False,flat,,,0.0,14.0,True,2.0,2.5,13.0,False,15.24,-13.0,4.0,False,"{'roe_pct': 8.3, 'operating_margin_pct': 32.5}",{'profit_margin_pct': 24.8},,,,,none,,,,35.1,164.7,,,4.51,51.3,3.51,True,-5.89,,22.8,35.0,2026-04-23,False,False,5.0,NEUTRAL,,,0.25,,,,,,90.0,0.0,0.0,,10.0,0.0,15.0,17.8,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,Price below 150/200 MA - weak trend,DISTRIBUTION,25,"Moderate distribution (0.6x ratio, 38% up volume)",MICRO_FLOAT,7.3,35.0,32.8,15.0,False,flat,18.4,0.0,,0.0,True,2.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,0.0,0.0,0.0,5.0,5.0,False,1/3,45.62800000000001,0.0,0.0,0.0,5.0,3.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
NBBK,0.0,50.0,23.25,,,"NB Bancorp, Inc.",67.5,Financial Services,Banks - Regional,60.0,90.0,57.6,60.0,65.0,20.13,918024128.0,60.0,58.8,False,up,,,0.0,33.7,True,1.0,2.9,3.1,False,22.7,-11.3,6.0,False,"{'roe_pct': 6.2, 'operating_margin_pct': 48.7}",{'profit_margin_pct': 24.1},24.0,24.0,24.0,2.0,buy,19.2,,,13.4,-33.4,,,1.39,10.4,,True,-8.4,,-26.2,34.0,2026-04-22,False,False,4.0,NEUTRAL,,,,,,,,,100.0,0.0,0.0,,52.2,0.0,15.0,20.2,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",MEDIUM_FLOAT,37.8,0.0,35.2,60.0,False,up,58.8,2.0,,0.0,True,1.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,3/3,45.0,0.0,0.0,0.0,0.0,3.0,-3.0,2.4,1.0,0.0,,0,,⚪ WEAK,🟡 Average,,,,,,,
FMFG,0.0,50.0,10.959999999999999,,,Farmers and Merchants Bancshare,64.6,Financial Services,Banks - Regional,60.0,90.0,50.3,60.0,50.0,17.55,56682900.0,35.0,43.1,False,up,,,0.0,20.1,True,2.0,,,False,21.0,-16.4,5.0,False,"{'roe_pct': 9.5, 'operating_margin_pct': 35.9}",{'profit_margin_pct': 22.5},,,,,none,,,,54.3,209.4,,,3.87,37.6,3.34,False,,,48.1,,,False,False,3.0,NEUTRAL,,,0.1,,,,,,70.0,0.0,0.0,,31.4,0.0,15.0,19.4,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),DISTRIBUTION,25,"Moderate distribution (0.7x ratio, 37% up volume)",MICRO_FLOAT,2.7,15.0,34.4,35.0,False,up,43.1,2.0,,0.0,True,2.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,0.0,3.0,0.0,0.0,5.0,5.0,False,2/3,44.913999999999994,0.0,0.0,0.0,5.0,0.0,5.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
ALG,0.0,50.0,0.0,,,"Alamo Group, Inc.",46.7,Industrials,Farm & Heavy Construction Machinery,50.0,30.0,36.0,70.0,65.0,167.7,2032740992.0,15.0,14.3,False,down,,,0.0,-4.4,False,0.0,6.6,5.0,False,233.29,-28.1,0.0,False,"{'roe_pct': 9.6, 'debt_to_equity': 0.19, 'current_ratio': 4.57, 'operating_margin_pct': 6.0}",{'profit_margin_pct': 6.5},211.4,225.0,190.0,5.0,buy,26.1,144.75,-13.7,85.9,-48.8,5.87,9.84,0.74,14.0,0.5,True,-0.15,10.4,-45.0,49.0,2026-05-07,False,False,6.0,NEUTRAL,7.94,15.3,,,,,,,90.0,0.0,0.0,,0.0,0.0,15.0,14.0,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Price below 150/200 MA - weak trend,NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",LOW_FLOAT,11.9,25.0,29.0,15.0,False,down,14.3,0.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,14.3,0.0,1.0,0.0,-5.0,0.0,0.0,5.0,5.0,False,1/3,44.68,0.0,0.0,6.0,0.0,3.0,-3.0,3.26,3.0,2.0,27,0,,⚪ WEAK,🔴 Weak,,,,,,,
OVLY,0.0,50.0,25.990000000000002,,,Oak Valley Bancorp (CA),64.9,Financial Services,Banks - Regional,60.0,70.0,73.1,65.0,50.0,31.12,261041440.0,80.0,79.6,False,up,,,0.0,9.8,True,2.0,0.5,1.8,False,34.16,-8.9,7.0,True,"{'roe_pct': 12.5, 'operating_margin_pct': 39.9}",{'profit_margin_pct': 29.5},,,,,none,,,,28.8,-7.5,,,2.41,20.8,1.63,False,,,2.8,29.0,2026-04-17,False,False,4.0,NEUTRAL,,,1.96,,,,,,70.0,0.0,0.0,,61.5,0.0,15.0,19.5,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.3x ratio, 53% up volume)",MICRO_FLOAT,7.0,0.0,34.5,80.0,False,up,79.6,5.0,,0.0,True,2.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,44.166,0.0,0.0,0.0,3.0,0.0,1.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-8.9% from high) - wait for pullback,-8.9,NEUTRAL,NONE,False
NP,0.0,50.0,0.0,,,Neptune Insurance Holdings Inc.,58.3,Financial Services,Insurance Brokers,60.0,70.0,44.0,50.0,65.0,22.85,3156808448.0,35.0,46.0,False,down,,,0.0,29.4,False,0.0,15.3,3.1,True,33.235,-31.2,,,"{'current_ratio': 0.99, 'operating_margin_pct': 31.6}",{'profit_margin_pct': 23.4},26.79,32.5,20.0,12.0,buy,17.3,7.27,-68.2,,,1.48,0.49,,,,False,,4.3,-48.4,55.0,2026-05-13,False,False,4.0,NEUTRAL,2.12,,,,,,,,100.0,0.0,0.0,,10.5,0.0,15.0,17.5,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,NEUTRAL,45,"No clear pattern (0.8x ratio, 42% up volume)",MEDIUM_FLOAT,43.2,25.0,32.5,35.0,False,down,46.0,0.0,,0.0,False,0.0,0.0,26,42.0,40.5,Bajo 50%,24.7,0.0,3.0,-5.0,0.0,0.0,0.0,5.0,0.0,False,1/3,43.32,0.0,0.0,0.0,0.0,0.0,-3.0,2.16,1.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
UTI,0.0,50.0,25.56,,,Universal Technical Institute I,60.6,Consumer Defensive,Education & Training Services,50.0,50.0,83.0,70.0,60.0,35.98,1979637760.0,80.0,75.7,False,up,,,0.0,6.5,False,0.0,6.9,3.6,False,38.02,-5.4,7.0,True,"{'roe_pct': 17.4, 'debt_to_equity': 0.86, 'current_ratio': 1.14, 'operating_margin_pct': 7.1}",{'profit_margin_pct': 6.3},37.33,40.0,36.0,6.0,strong_buy,3.8,11.0,-69.4,9.6,-73.3,2.08,0.75,,,3.72,False,,15.8,-42.5,48.0,2026-05-06,False,False,7.0,NEUTRAL,4.27,18.7,,,,,,,90.0,0.0,0.0,,34.2,0.0,15.0,18.2,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,95,"Strong institutional buying (2.0x ratio, 66% up volume)",MEDIUM_FLOAT,49.6,20.0,33.2,80.0,False,up,75.7,5.0,,0.0,False,0.0,0.0,,42.0,,Sin datos suficientes,75.7,0.0,1.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,43.239999999999995,0.0,0.0,0.0,0.0,0.0,-3.0,0.48,-3.0,5.0,50,0,,⚪ WEAK,🔴 Weak,,,,,,,
MNSB,0.0,50.0,22.25,,,"MainStreet Bancshares, Inc.",57.5,Financial Services,Banks - Regional,60.0,50.0,57.6,60.0,65.0,21.0,153768112.0,60.0,58.6,False,up,,,0.0,7.3,False,0.0,2.9,2.9,False,23.44,-10.4,6.0,False,"{'roe_pct': 7.3, 'operating_margin_pct': 29.7}",{'profit_margin_pct': 21.2},26.25,26.25,26.25,1.0,strong_buy,25.0,,,17.6,-16.2,,,1.9,22.7,,True,-0.3,,,32.0,2026-04-20,False,False,3.0,NEUTRAL,,,0.82,,,,,,60.0,0.0,0.0,,45.2,0.0,15.0,17.2,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 59% up volume)",MICRO_FLOAT,4.8,0.0,32.2,60.0,False,up,58.6,2.0,,0.0,False,0.0,0.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,3.0,5.0,False,3/3,43.0,0.0,0.0,0.0,3.0,3.0,0.0,3.12,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
AMTB,0.0,50.0,21.21,,,Amerant Bancorp Inc.,47.1,Financial Services,Banks - Regional,55.0,30.0,46.7,55.0,55.0,20.32,860533952.0,35.0,49.1,False,up,,,0.0,-8.3,False,0.0,2.8,3.2,False,23.55,-13.7,6.0,False,"{'roe_pct': 5.7, 'operating_margin_pct': 10.2}",{'profit_margin_pct': 13.2},24.5,25.0,23.0,4.0,none,20.6,,,12.6,-38.0,,,1.77,28.6,,True,-3.83,,-41.9,34.0,2026-04-22,False,False,7.0,NEUTRAL,,,,,,,,,100.0,0.0,0.0,,29.1,0.0,15.0,14.1,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 44% up volume)",MEDIUM_FLOAT,36.4,15.0,29.1,35.0,False,up,49.1,2.0,,0.0,False,0.0,0.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,41.84,0.0,0.0,0.0,3.0,3.0,-3.0,2.58,1.0,5.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
INR,0.0,50.0,23.92,,,"Infinity Natural Resources, Inc",74.2,Energy,Oil & Gas E&P,50.0,100.0,75.0,85.0,65.0,17.83,323894432.0,60.0,60.6,False,up,,,0.0,37.5,True,2.0,4.5,5.8,False,19.899,-10.4,6.0,False,"{'roe_pct': 8.6, 'debt_to_equity': 0.16, 'current_ratio': 1.57, 'operating_margin_pct': 70.5}",{'profit_margin_pct': 6.7},21.89,27.0,18.0,9.0,strong_buy,22.8,,,8.9,-50.1,-55.49,-9.89,,,,False,,7.1,,53.0,2026-05-11,False,False,7.0,NEUTRAL,6.01,6.1,0.59,,,,,,70.0,0.0,0.0,,34.3,0.0,15.0,22.3,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,15.6,20.0,37.3,60.0,False,up,60.6,2.0,,0.0,True,2.0,2.0,4,42.0,92.9,Top 10%,65.4,5.0,0.0,3.0,5.0,0.0,0.0,5.0,5.0,False,2/3,40.68,0.0,0.0,-5.0,0.0,0.0,0.0,2.85,1.0,5.0,55,0,,⚪ WEAK,🔴 Weak,,,,,,,
RBKB,0.0,50.0,30.96,,,"Rhinebeck Bancorp, Inc.",69.6,Financial Services,Banks - Regional,55.0,90.0,83.0,60.0,50.0,15.13,168634176.0,80.0,87.2,False,up,,,0.0,75.0,True,1.0,1.8,4.3,False,16.5,-8.3,8.0,True,"{'roe_pct': 7.8, 'operating_margin_pct': 23.9}",{'profit_margin_pct': 19.4},,,,,none,,,,9.2,-39.2,,,,,,True,-0.08,,,,,False,False,4.0,NEUTRAL,,,,,,,,,70.0,0.0,0.0,,60.900000000000006,0.0,15.0,20.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,80,"Strong institutional buying (1.9x ratio, 62% up volume)",MICRO_FLOAT,2.8,0.0,35.9,80.0,False,up,87.2,5.0,,0.0,True,1.0,2.0,5,42.0,90.5,Top 10%,64.4,5.0,0.0,3.0,10.0,0.0,0.0,5.0,5.0,False,3/3,40.663999999999994,0.0,0.0,0.0,0.0,3.0,0.0,,0.0,0.0,,0,,⚪ WEAK,🔴 Weak,HOLD,50.0,Close to ATH (-8.3% from high) - wait for pullback,-8.3,NEUTRAL,NONE,False
MANE,0.0,50.0,14.64,,,"Veradermics, Incorporated",56.4,Healthcare,Biotechnology,50.0,50.0,68.0,55.0,70.0,59.01,2069898624.0,95.0,95.2,False,up,,,0.0,,,0.0,4.7,2.5,False,63.03,-6.4,,,{'current_ratio': 3.29},{},78.33,85.0,75.0,3.0,strong_buy,32.7,,,,,,,,,,False,,-18.4,,,,False,False,5.0,NEUTRAL,-27.48,,,,,,,,80.0,0.0,0.0,,24.9,0.0,15.0,16.9,2026-03-19 07:56:33,2026-03-19,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,UNKNOWN,50,Insufficient data,MICRO_FLOAT,0.4,20.0,31.9,95.0,False,up,95.2,5.0,,0.0,,0.0,0.0,18,42.0,59.5,Medio,42.9,0.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,1/3,40.56,0.0,0.0,0.0,0.0,0.0,0.0,4.09,3.0,0.0,,0,,⚪ WEAK,🔴 Weak,,,,,,,
