Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSLG,Dow Jones U.S. Hotels Index,4824.9,3245.4,5445.7,48.66888519134774,62.9591093538654,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,36,36,False,0,0,[],[],BAJA,ALTO,0
DJUSTC,Dow Jones U.S. Technology Index,8271.1,5115.5,9259.3,61.687029615873335,53.682667643825575,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,36,36,False,0,0,[],[],BAJA,MEDIO,0
DJUSRQ,Dow Jones U.S. Recreational Services Index,167.08,110.98,215.97,50.5496485853307,75.81566820276494,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,35,35,False,0,0,[],[],BAJA,ALTO,0
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,3105.05,1708.47,3123.44,81.7444848314574,45.84064101241445,🔴,FUERTE,251,2026-03-20 08:54:34,2026-03-20,0,34,34,False,0,0,[],[],BAJA,MEDIO,0
DJUSST,Dow Jones U.S. Iron & Steel Index,648.14,416.26,812.3,55.70556863498774,77.28878022276554,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,33,33,False,0,0,[],[],BAJA,ALTO,0
DJUSCR,Dow Jones U.S. Computer Hardware Index,13081.0,8364.8,14404.8,56.38150344299925,67.04071441160923,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,32,32,False,0,0,[],[],BAJA,ALTO,0
DJUSIQ,Dow Jones U.S. Industrial Engineering Index,5333.2,3318.0,6047.8,60.73538276069921,79.52013710368468,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,31,31,False,0,0,[],[],BAJA,ALTO,0
DJUSNS,Dow Jones U.S. Internet Index,6785.0,3842.4,7726.0,76.58234436810326,59.94199162101194,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,30,30,False,0,0,[],[],BAJA,MEDIO,0
DJUSAR,Dow Jones U.S. Airlines Index,224.38,137.83,279.8,62.79474715228904,65.54336468129573,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,30,30,False,0,0,[],[],BAJA,ALTO,0
DJUSAE,Dow Jones U.S. Aerospace & Defense Index,3078.8,1861.2,3407.6,65.42015903718031,70.3691386764217,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,29,29,False,0,0,[],[],BAJA,ALTO,0
DJUSOI,Dow Jones U.S. Oil Equipment & Services Index,365.07,198.86,386.43,83.5814140601428,59.65817848130306,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,28,28,False,0,0,[],[],BAJA,MEDIO,0
DJUSAP,Dow Jones U.S. Automobiles & Parts Index,1438.9,845.49,1853.16,70.18533631385353,65.2374628470246,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,27,27,False,0,0,[],[],BAJA,ALTO,0
DJUSAS,Dow Jones U.S. Aerospace Index,3249.8,1883.9,3661.9,72.50384839959658,73.32490518331225,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,26,26,False,0,0,[],[],BAJA,ALTO,0
DJUSAU,Dow Jones U.S. Automobiles Index,1314.48,758.25,1704.26,73.3570722057369,64.17412968823649,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,26,26,False,0,0,[],[],BAJA,ALTO,0
DJUSIM,Dow Jones U.S. Industrial Metals & Mining Index,612.37,350.58,748.44,74.67339836841806,77.5837189630293,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,25,25,False,0,0,[],[],BAJA,ALTO,0
DJUSTR,Dow Jones U.S. Tires Index,10218.3,5326.7,10991.5,91.83171569639738,54.038840416549405,🔴,FUERTE,251,2026-03-20 08:54:34,2026-03-20,0,24,24,False,0,0,[],[],BAJA,MEDIO,0
DJUSTQ,Dow Jones U.S. Technology Hardware & Equipment Index,10218.3,5326.7,10991.5,91.83171569639738,54.038840416549405,🔴,FUERTE,251,2026-03-20 08:54:34,2026-03-20,0,24,24,False,0,0,[],[],BAJA,MEDIO,0
DJUSAL,Dow Jones U.S. Aluminum Index,200.36,73.62,233.53,172.15430589513718,56.382051840557615,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSSC,Dow Jones U.S. Semiconductors Index,28744.2,12938.1,31058.8,122.1670879031697,50.43497319351248,🔴,FUERTE,251,2026-03-20 08:54:34,2026-03-20,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSEC,Dow Jones U.S. Electrical Components & Equipment Index,1210.67,562.61,1286.69,115.1881409857628,59.42747661444828,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSHV,Dow Jones U.S. Heavy Construction Index,2781.48,1138.85,2881.21,144.23585195592045,50.180793454088665,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,21,21,False,0,0,[],[],BAJA,MEDIO,0
DJUSHR,Dow Jones U.S. Commercial Vehicles & Trucks Index,7283.8,3916.0,8259.6,86.00102145045966,74.20273744181199,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,21,21,False,0,0,[],[],BAJA,ALTO,0
DJUSBS,Dow Jones U.S. Basic Resources Index,523.4,274.91,665.46,90.3895820450329,85.89757183755704,🔴,FUERTE,251,2026-03-20 08:54:34,2026-03-20,0,19,19,False,0,0,[],[],BAJA,ALTO,0
DJUSNF,Dow Jones U.S. Nonferrous Metals Index,717.27,372.55,932.97,92.52986176352168,78.80394317538793,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,18,18,False,0,0,[],[],BAJA,ALTO,0
DJUSAI,Dow Jones U.S. Electronic Equipment Index,2179.78,913.78,2487.9,138.54538291492483,65.16124042997444,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSEE,Dow Jones U.S. Electronic & Electrical Equipment Index,1432.6,643.85,1558.45,122.5052419041702,62.133072407045056,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSPM,Dow Jones U.S. Gold Mining Index,258.8,114.12,354.16,126.7788293024886,91.60673645880748,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,15,15,False,0,0,[],[],BAJA,ALTO,0
DJUSMG,Dow Jones U.S. Mining Index,223.48,101.37,303.37,120.45970208148364,90.79970184218936,🔴,FUERTE,252,2026-03-20 08:54:34,2026-03-20,0,15,15,False,0,0,[],[],BAJA,ALTO,0
