Ticker,Insider,Title,Date,Type,Price,Qty,Owned,Value,Source,ScrapedAt,Chart_Daily,Chart_Weekly
2026-03-17 08:54:07,AMRZ,Amrize Ltd,CTO,P - Purchase,54.88,2000,18257,109%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/AMRZ_d.png,reports/graphs/AMRZ_w.png
2026-03-17 08:54:07,MX,Magnachip Semiconductor Corp,Dir,P - Purchase,2.76,38006,357827,104%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/MX_d.png,reports/graphs/MX_w.png
2026-03-17 08:54:07,SENS,"Senseonics Holdings, Inc.",Dir,P - Purchase,5.73,17500,119731,100%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/SENS_d.png,reports/graphs/SENS_w.png
2026-03-17 08:54:07,ALKT,"Alkami Technology, Inc.",Dir,P - Purchase,18.23,5500,26628,100%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ALKT_d.png,reports/graphs/ALKT_w.png
2026-03-17 08:54:07,FG,"F&G Annuities & Life, Inc.",Dir,P - Purchase,20.98,4760,32071,99%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/FG_d.png,reports/graphs/FG_w.png
2026-03-17 08:54:07,SENS,"Senseonics Holdings, Inc.","Pres, CEO",P - Purchase,5.79,17225,651243,99%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/SENS_d.png,reports/graphs/SENS_w.png
2026-03-17 08:54:07,SRE,Sempra,Dir,P - Purchase,93.44,1000,1000,93%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/SRE_d.png,reports/graphs/SRE_w.png
2026-03-17 08:54:07,HHH,Howard Hughes Holdings Inc.,"GC, Secretary",P - Purchase,64.45,1260,29209,81%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/HHH_d.png,reports/graphs/HHH_w.png
2026-03-17 08:54:07,CSW,"Csw Industrials, Inc.",Dir,P - Purchase,256.62,300,1155,76%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CSW_d.png,reports/graphs/CSW_w.png
2026-03-17 08:54:07,SPRU,Spruce Power Holding Corp,10%,P - Purchase,4.22,18107,3259706,76%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/SPRU_d.png,reports/graphs/SPRU_w.png
2026-03-17 08:54:07,ACOG,Alpha Cognition Inc.,10%,P - Purchase,5.79,13066,2524012,75%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ACOG_d.png,reports/graphs/ACOG_w.png
2026-03-17 08:54:07,OSUR,Orasure Technologies Inc,"Pres, CEO",P - Purchase,3.0,22022,2158574,66%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/OSUR_d.png,reports/graphs/OSUR_w.png
2026-03-17 08:54:07,OSUR,Orasure Technologies Inc,CFO,P - Purchase,3.0,22021,557262,66%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/OSUR_d.png,reports/graphs/OSUR_w.png
2026-03-17 08:54:07,STRA,"Strategic Education, Inc.",COB,P - Purchase,80.82,718,319870,58%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/STRA_d.png,reports/graphs/STRA_w.png
2026-03-17 08:54:07,MYO,"Myomo, Inc.",Dir,P - Purchase,0.71,72000,553857,51%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/MYO_d.png,reports/graphs/MYO_w.png
2026-03-17 08:54:07,OBIO,"Orchestra Biomed Holdings, Inc.",See Remarks,P - Purchase,4.29,10000,1535089,42%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/OBIO_d.png,reports/graphs/OBIO_w.png
2026-03-17 08:54:07,ISTR,Investar Holding Corp,Dir,P - Purchase,26.85,1550,58798,41%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ISTR_d.png,reports/graphs/ISTR_w.png
2026-03-17 08:54:07,ROCK,"Gibraltar Industries, Inc.","Pres, CEO",P - Purchase,41.37,1000,230585,41%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ROCK_d.png,reports/graphs/ROCK_w.png
2026-03-17 08:54:07,ZBRA,Zebra Technologies Corp,Dir,P - Purchase,205.4,200,7912,41%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ZBRA_d.png,reports/graphs/ZBRA_w.png
2026-03-17 08:54:07,HGTY,"Hagerty, Inc.",Dir,P - Purchase,9.5,4000,47277,38%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/HGTY_d.png,reports/graphs/HGTY_w.png
2026-03-17 08:54:07,JBHT,Hunt J B Transport Services Inc,"EVP of Sales, Marketing",P - Purchase,155.65,205,20480,31%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/JBHT_d.png,reports/graphs/JBHT_w.png
2026-03-17 08:54:07,FFIN,First Financial Bankshares Inc,Dir,P - Purchase,29.32,1000,273979,29%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/FFIN_d.png,reports/graphs/FFIN_w.png
2026-03-17 08:54:07,DIN,"Dine Brands Global, Inc.",Dir,P - Purchase,27.75,1000,32469,27%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/DIN_d.png,reports/graphs/DIN_w.png
2026-03-17 08:54:07,ALTG,Alta Equipment Group Inc.,Dir,P - Purchase,6.81,4000,37806,27%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ALTG_d.png,reports/graphs/ALTG_w.png
2026-03-17 08:54:07,NXRT,"Nexpoint Residential Trust, Inc.",See Remarks,P - Purchase,26.14,1000,455491,26%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/NXRT_d.png,reports/graphs/NXRT_w.png
2026-03-17 08:54:07,GRNT,"Granite Ridge Resources, Inc.",Dir,P - Purchase,5.16,5000,136143,25%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/GRNT_d.png,reports/graphs/GRNT_w.png
2026-03-17 08:54:07,MTN,Vail Resorts Inc,"EVP, CFO",P - Purchase,131.85,190,5539,25%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/MTN_d.png,reports/graphs/MTN_w.png
2026-03-17 08:54:07,ENOV,Enovis Corp,Chief Administrative Officer,P - Purchase,23.74,1000,48640,23%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ENOV_d.png,reports/graphs/ENOV_w.png
2026-03-17 08:54:07,CTEV,Claritev Corp,"EVP, CFO",P - Purchase,17.69,1300,272570,22%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CTEV_d.png,reports/graphs/CTEV_w.png
2026-03-17 08:54:07,WULF,Terawulf Inc.,Dir,P - Purchase,14.91,1338,273552,19%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/WULF_d.png,reports/graphs/WULF_w.png
2026-03-17 08:54:07,EYPT,"Eyepoint, Inc.","Pres, CEO",P - Purchase,13.15,1500,178417,19%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/EYPT_d.png,reports/graphs/EYPT_w.png
2026-03-17 08:54:07,GRNT,"Granite Ridge Resources, Inc.",CFO,P - Purchase,5.17,3000,123276,15%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/GRNT_d.png,reports/graphs/GRNT_w.png
2026-03-17 08:54:07,CARS,Cars.Com Inc.,Dir,P - Purchase,7.56,1995,69478,15%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CARS_d.png,reports/graphs/CARS_w.png
2026-03-17 08:54:07,PODC,"Podcastone, Inc.",Dir,P - Purchase,2.22,6300,511204,13%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/PODC_d.png,reports/graphs/PODC_w.png
2026-03-17 08:54:07,COFS,Choiceone Financial Services Inc,Secretary,P - Purchase,27.4,500,20112,13%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/COFS_d.png,reports/graphs/COFS_w.png
2026-03-17 08:54:07,ULBI,Ultralife Corp,"Pres, CEO",P - Purchase,6.01,2000,26874,12%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ULBI_d.png,reports/graphs/ULBI_w.png
2026-03-17 08:54:07,CCNE,Cnb Financial Corp/Pa,Dir,P - Purchase,27.05,375,40269,10%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CCNE_d.png,reports/graphs/CCNE_w.png
2026-03-17 08:54:07,CBKM,Consumers Bancorp Inc /Oh/,Dir,P - Purchase,25.99,388,15859,10%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CBKM_d.png,reports/graphs/CBKM_w.png
2026-03-17 08:54:07,LNC,Lincoln National Corp,"EVP, CIO",P - Purchase,32.61,300,37796,9%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/LNC_d.png,reports/graphs/LNC_w.png
2026-03-17 08:54:07,BY,"Byline Bancorp, Inc.",Dir,P - Purchase,30.83,300,18800,9%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/BY_d.png,reports/graphs/BY_w.png
2026-03-17 08:54:07,CPSH,Cps Technologies Corp/De/,Dir,P - Purchase,3.86,2315,53000,8%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CPSH_d.png,reports/graphs/CPSH_w.png
2026-03-17 08:54:07,NKSH,National Bankshares Inc,Dir,P - Purchase,37.1,215,9463,7%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/NKSH_d.png,reports/graphs/NKSH_w.png
2026-03-17 08:54:07,NUTX,Nutex Health Inc.,GC-Healthcare,P - Purchase,88.87,79,2758,7%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/NUTX_d.png,reports/graphs/NUTX_w.png
2026-03-17 08:54:07,ASLE,Aersale Corp,Dir,P - Purchase,6.46,1000,62175,6%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ASLE_d.png,reports/graphs/ASLE_w.png
2026-03-17 08:54:07,CBKM,Consumers Bancorp Inc /Oh/,Dir,P - Purchase,25.99,218,12478,5%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CBKM_d.png,reports/graphs/CBKM_w.png
2026-03-17 08:54:07,DLPN,"Dolphin Entertainment, Inc.",CEO,P - Purchase,1.59,3100,566731,4%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/DLPN_d.png,reports/graphs/DLPN_w.png
2026-03-17 08:54:07,CTBI,Community Trust Bancorp Inc /Ky/,EVP,P - Purchase,58.5,84,44929,4%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/CTBI_d.png,reports/graphs/CTBI_w.png
2026-03-17 08:54:07,ARQ,"Arq, Inc.","GC, Corp Secretary",P - Purchase,1.92,2000,102491,3%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/ARQ_d.png,reports/graphs/ARQ_w.png
2026-03-17 08:54:07,KFS,Kingsway Financial Services Inc,"Pres, CEO",P - Purchase,10.71,234,1563027,2%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/KFS_d.png,reports/graphs/KFS_w.png
2026-03-17 08:54:07,KFS,Kingsway Financial Services Inc,"CFO, EVP",P - Purchase,10.71,146,120107,1%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/KFS_d.png,reports/graphs/KFS_w.png
2026-03-17 08:54:07,KELYA,Kelly Services Inc,Dir,P - Purchase,14.77,100,100,1%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/KELYA_d.png,reports/graphs/KELYA_w.png
2026-03-17 08:54:07,TPL,Texas Pacific Land Corp,10%,P - Purchase,529.1,1,3467925,529%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/TPL_d.png,reports/graphs/TPL_w.png
2026-03-17 08:54:07,FOA,Finance of America Companies Inc.,10%,P - Purchase,16.1,28,1286068,451%,OpenInsider.com,2026-03-17 08:54:07,reports/graphs/FOA_d.png,reports/graphs/FOA_w.png
