Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSHI,Dow Jones U.S. Home Improvement Retailers Index,749.74,705.04,940.02,6.340065811868836,73.28338839075036,🟢,OPORTUNIDAD,252,2026-03-24 08:53:09,2026-03-24,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSMF,Dow Jones U.S. Mortgage Finance Index,10.81,9.98,14.77,8.316633266533065,66.88741721854305,🟢,OPORTUNIDAD,252,2026-03-24 08:53:09,2026-03-24,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSIP,Dow Jones U.S. Property & Casualty Insurance Index,1910.86,1792.93,2065.57,6.577501631407798,78.03944815693039,🟢,OPORTUNIDAD,252,2026-03-24 08:53:09,2026-03-24,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSHP,Dow Jones U.S. Health Care Providers Index,2264.3,2106.6,3374.9,7.485996392290908,80.49450549450555,🟢,OPORTUNIDAD,252,2026-03-24 08:53:09,2026-03-24,0,73,73,False,0,0,[],[],MEDIA,MEDIO,0
DJUSTT,Dow Jones U.S. Travel & Tourism Index,1167.82,957.74,1432.9,21.93497191304529,46.69736652755794,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,70,70,False,0,0,[],[],MEDIA,BAJO,0
DJUSWU,Dow Jones U.S. Water Index,2824.7,2537.2,3135.8,11.331388932681698,50.37756202804746,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,68,68,False,0,0,[],[],MEDIA,BAJO,0
DJUSBE,Dow Jones U.S. Business Training & Employment Agencies Index,85.54,75.0,128.66,14.053333333333343,54.02684563758389,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,67,67,False,0,0,[],[],MEDIA,BAJO,0
DJUSFD,Dow Jones U.S. Food Retailers & Wholesalers Index,1283.43,1099.62,1353.53,16.715774540295754,58.84669018128124,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,66,66,False,0,0,[],[],MEDIA,BAJO,0
DJUSEH,Dow Jones U.S. Real Estate Holding & Development Index,68.56,50.8,69.58,34.96062992125986,17.632552404439025,🔴,FUERTE,127,2026-03-24 08:53:09,2026-03-24,0,65,65,False,0,0,[],[],MEDIA,BAJO,0
DJUSBV,Dow Jones U.S. Beverages Index,991.55,895.65,1104.64,10.707307542008596,84.92282249173107,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,ALTO,0
DJUSAV,Dow Jones U.S. Media Agencies Index,292.8,263.38,547.04,11.170172374515914,66.66666666666663,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,MEDIO,0
DJUSSD,Dow Jones U.S. Soft Drinks Index,971.42,874.51,1082.9,11.08163428662908,85.64845924930408,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,ALTO,0
DJUSTL,Dow Jones U.S. Telecommunications Index,196.05,157.97,200.14,24.1058428815598,53.92772977219168,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,BAJO,0
DJUSPG,Sector PG,470.19,426.49,576.81,10.246430162489151,80.88488541528676,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,ALTO,0
DJUSPC,Dow Jones U.S. Waste & Disposal Services Index,652.61,589.23,708.03,10.756410909152622,88.52432778489121,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,ALTO,0
DJUSIL,Dow Jones U.S. Life Insurance Index,1186.06,1077.94,1346.73,10.030242870660691,69.58721896913181,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,MEDIO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,435.55,349.48,451.05,24.628018770745104,58.32656376929324,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,63,63,False,0,0,[],[],MEDIA,BAJO,0
DJUSRS,Dow Jones U.S. Specialty Retailers Index,3819.1,3427.2,4908.8,11.434990662931844,75.77626073552081,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,62,62,False,0,0,[],[],MEDIA,ALTO,0
DJUSSF,Dow Jones U.S. Consumer Finance Index,689.98,619.26,837.68,11.4200820333947,70.53503184713377,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,62,62,False,0,0,[],[],MEDIA,ALTO,0
DJUSVN,Dow Jones U.S. Distillers & Vintners Index,291.53,260.67,391.16,11.838723289983486,68.0101246105919,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,62,62,False,0,0,[],[],MEDIA,MEDIO,0
DJUSME,Dow Jones U.S. Media Index,749.28,662.35,903.98,13.124481014569328,79.66014418125644,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,62,62,False,0,0,[],[],MEDIA,ALTO,0
DJUSHC,Dow Jones U.S. Health Care Index,1535.66,1344.15,1708.01,14.24766581110739,81.30654890133562,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,61,61,False,0,0,[],[],MEDIA,ALTO,0
DJUSSR,Dow Jones U.S. Specialty REITs Index,263.83,229.18,284.12,15.119120342089175,78.14190264078904,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,61,61,False,0,0,[],[],MEDIA,ALTO,0
DJUSTB,Dow Jones U.S. Tobacco Index,1122.62,978.74,1286.27,14.700533338782504,70.85416021586244,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,61,61,False,0,0,[],[],MEDIA,ALTO,0
DJUSRE,Dow Jones U.S. Real Estate Index,358.24,311.91,387.16,14.853643679266447,81.71273445212236,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,61,61,False,0,0,[],[],MEDIA,ALTO,0
DJUSHB,Dow Jones U.S. Home Construction Index,2221.6,1872.38,2900.07,18.65112851023829,76.04801276472293,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1118.9,962.0,1294.9,16.30977130977132,79.9319727891156,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,147.47,126.8,159.64,16.301261829653,83.3024118738405,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,548.57,467.58,592.5,17.321100132597643,70.26529108327176,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSLE,Dow Jones U.S. Leisure Goods Index,844.53,724.03,1249.95,16.642956783558695,78.4158931204997,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSMR,Dow Jones U.S. Mortgage REITs Index,29.13,24.64,34.46,18.22240259740259,72.42026266416515,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSPB,Dow Jones U.S. Publishing Index,882.81,663.16,887.38,33.121720248507145,39.80845070422539,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,BAJO,0
DJUSGI,Dow Jones U.S. General Industrials Index,712.98,613.23,834.56,16.26632747908615,77.23672429230658,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSHD,Dow Jones U.S. Durable Household Products Index,109.92,94.51,152.38,16.305152893873657,67.89656259854932,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSGF,Dow Jones U.S. Financial Services Index,2509.8,2138.5,2924.0,17.362637362637372,65.12979465323517,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSFI,Dow Jones U.S. Financial Services Index,2239.2,1907.9,2608.7,17.36464175271239,65.10416666666677,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSMU,Dow Jones U.S. Multiutilities Index,297.4,249.55,314.85,19.174514125425752,65.57466557466569,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,59,59,False,0,0,[],[],BAJA,MEDIO,0
DJUSGT,Dow Jones U.S. General Retailers Index,3297.0,2720.3,3649.5,21.19986766165496,61.63283515503015,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,59,59,False,0,0,[],[],BAJA,MEDIO,0
DJUSCH,Dow Jones U.S. Chemicals Index,1780.34,1497.87,2050.51,18.858111852163407,61.78817946505615,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,59,59,False,0,0,[],[],BAJA,MEDIO,0
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2306.7,1876.9,2724.7,22.89946187862964,74.55083011143961,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,58,58,False,0,0,[],[],BAJA,ALTO,0
DJUSTY,Dow Jones U.S. Toys Index,1396.37,1149.53,2066.13,21.473123798421955,78.76759628154059,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,58,58,False,0,0,[],[],BAJA,ALTO,0
DJUSAG,Dow Jones U.S. Asset Managers Index,332.96,273.77,426.58,21.62033824012857,63.26341191757939,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,58,58,False,0,0,[],[],BAJA,MEDIO,0
DJUSRT,Dow Jones U.S. Retail Index,2977.2,2453.4,3267.5,21.34996331621422,63.04176516942481,🟡,CERCA,251,2026-03-24 08:53:09,2026-03-24,0,58,58,False,0,0,[],[],BAJA,MEDIO,0
DJUSDT,Dow Jones U.S. Diversified REITs Index,58.13,46.63,65.07,24.66223461291014,90.90909090909086,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,57,57,False,0,0,[],[],BAJA,ALTO,0
DJUSFC,Dow Jones U.S. Fixed Line Telecommunications Index,172.07,137.34,175.95,25.28760739769913,49.09152086137283,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,57,57,False,0,0,[],[],BAJA,BAJO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,103.7,83.32,114.2,24.4599135861738,88.99237933954278,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,57,57,False,0,0,[],[],BAJA,ALTO,0
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1673.84,1341.74,1812.26,24.751442157198856,78.38011570602096,🟡,CERCA,252,2026-03-24 08:53:09,2026-03-24,0,57,57,False,0,0,[],[],BAJA,ALTO,0
DJUSPL,Dow Jones U.S. Pipelines Index,1308.54,925.07,1320.25,41.453079226436905,39.54640063159408,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,56,56,False,0,0,[],[],BAJA,MEDIO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,1035.52,645.42,1040.22,60.44126305351555,25.096085409252662,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,55,55,False,0,0,[],[],BAJA,MEDIO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,1004.22,623.85,1009.58,60.97138735272903,21.25144175317179,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,55,55,False,0,0,[],[],BAJA,MEDIO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,1152.06,707.01,1161.38,62.94819026604998,20.682347955075315,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,54,54,False,0,0,[],[],BAJA,MEDIO,0
DJUSOS,Dow Jones U.S. Exploration & Production Index,1368.12,821.29,1387.64,66.58184076270257,18.126995388435645,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,52,52,False,0,0,[],[],BAJA,MEDIO,0
DJUSRB,Dow Jones U.S. Broadline Retailers Index,4664.2,3641.4,5214.8,28.08809798429175,55.11091779034362,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,50,50,False,0,0,[],[],BAJA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,772.38,608.9,808.72,26.84841517490557,53.0803080308031,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,50,50,False,0,0,[],[],BAJA,BAJO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,2184.84,1523.91,2243.06,43.37067149634821,47.26236378876783,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,50,50,False,0,0,[],[],BAJA,MEDIO,0
DJUSSV,Dow Jones U.S. Software & Computer Services Index,7301.8,5509.7,8975.6,32.526271847832014,58.96191581390437,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,48,48,False,0,0,[],[],BAJA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,888.05,703.58,946.63,26.218766877966956,66.47047086991228,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,45,45,False,0,0,[],[],BAJA,MEDIO,0
DJUSUT,Dow Jones U.S. Utilities Index,443.11,353.79,470.38,25.24661522372028,68.27287493232262,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,45,45,False,0,0,[],[],BAJA,MEDIO,0
DJUSGU,Dow Jones U.S. Gas Distribution Index,408.76,324.1,425.75,26.12156741746373,60.11402027027024,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,45,45,False,0,0,[],[],BAJA,MEDIO,0
DJUSRR,Dow Jones U.S. Railroads Index,3589.1,2788.9,4019.5,28.692315966868648,81.75512179383779,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,ALTO,0
DJUSEU,Dow Jones U.S. Electricity Index,438.91,340.99,471.47,28.716384644710992,69.81728742094167,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,MEDIO,0
DJUSBT,Dow Jones U.S. Biotechnology Index,2923.1,2297.4,3319.4,27.23513537041872,75.4831199068685,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,ALTO,0
DJUSVE,Dow Jones U.S. Conventional Electricity Index,439.81,341.92,472.89,28.6295039775386,69.94918521114417,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,MEDIO,0
DJUSID,Dow Jones U.S. Diversified Industrials Index,968.83,767.22,1097.69,26.277990667605124,71.99348567357123,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,ALTO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1901.5,1493.05,2141.29,27.35675295535984,82.8795475746269,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,44,44,False,0,0,[],[],BAJA,ALTO,0
DJUSFH,Dow Jones U.S. Furnishings Index,418.16,319.67,545.94,30.809897707010357,72.84161889278683,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,43,43,False,0,0,[],[],BAJA,ALTO,0
DJUSAT,Dow Jones U.S. Auto Parts Index,380.37,288.25,490.7,31.958369470945364,68.1470636082642,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,42,42,False,0,0,[],[],BAJA,MEDIO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1280.19,960.01,1403.97,33.351735919417514,78.64447691037283,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,42,42,False,0,0,[],[],BAJA,ALTO,0
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1161.94,863.05,1301.27,34.631828978622345,70.171406683903,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,41,41,False,0,0,[],[],BAJA,ALTO,0
DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,106.74,79.12,117.63,34.908998988877634,74.55410225921523,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,41,41,False,0,0,[],[],BAJA,ALTO,0
DJUSLG,Dow Jones U.S. Hotels Index,4853.9,3245.4,5445.7,49.56245763234114,57.14873906330422,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,41,41,False,0,0,[],[],BAJA,MEDIO,0
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1682.5,1243.5,1896.5,35.30357860876558,85.42877906976747,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,41,41,False,0,0,[],[],BAJA,ALTO,0
DJUSSB,Dow Jones U.S. Investment Services Index,2815.5,2060.8,3276.0,36.621700310559,61.70618697192693,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,40,40,False,0,0,[],[],BAJA,MEDIO,0
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1333.04,969.18,1509.14,37.54307765327391,79.79287572543531,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,40,40,False,0,0,[],[],BAJA,ALTO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,1066.68,765.56,1173.03,39.33329850044414,78.72856680685854,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSRD,Dow Jones U.S. Drug Retailers Index,1374.69,989.79,1589.16,38.88703664413665,81.3296302725222,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,950.13,683.22,1090.53,39.06647931852111,70.2978056426332,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,101.84,65.02,111.31,56.62872962165489,55.84167858845971,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,38,38,False,0,0,[],[],BAJA,MEDIO,0
DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,1563.98,1094.74,1716.89,42.863145587080034,74.68447441217153,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,38,38,False,0,0,[],[],BAJA,ALTO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1305.8,916.9,1512.7,42.41465808703239,87.9120879120879,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,38,38,False,0,0,[],[],BAJA,ALTO,0
DJUSCN,Dow Jones U.S. Construction & Materials Index,2119.87,1484.39,2404.73,42.81085159560491,67.56633339742365,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,38,38,False,0,0,[],[],BAJA,ALTO,0
DJUSTC,Dow Jones U.S. Technology Index,8196.6,5115.5,9259.3,60.23067148861304,55.18635297922223,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,37,37,False,0,0,[],[],BAJA,MEDIO,0
DJUSBK,Dow Jones U.S. Banks Index,752.41,521.55,873.98,44.26421244367751,69.34572840668389,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,37,37,False,0,0,[],[],BAJA,ALTO,0
DJUSTK,Dow Jones U.S. Trucking Index,1814.36,1244.48,2143.06,45.79262021085111,71.83956356899006,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,37,37,False,0,0,[],[],BAJA,ALTO,0
DJUSDN,Dow Jones U.S. Defense Index,883.84,598.11,973.44,47.772148935814485,80.20833333333333,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,36,36,False,0,0,[],[],BAJA,ALTO,0
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,3087.44,1708.47,3125.0,80.71373802290938,44.05798895301162,🔴,FUERTE,251,2026-03-24 08:53:09,2026-03-24,0,35,35,False,0,0,[],[],BAJA,MEDIO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,429.22,261.01,442.12,64.44580667407381,56.62112454019969,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,35,35,False,0,0,[],[],BAJA,MEDIO,0
DJUSRQ,Dow Jones U.S. Recreational Services Index,169.72,110.98,215.97,52.92845557758154,63.52698521828807,🔴,FUERTE,252,2026-03-24 08:53:09,2026-03-24,0,34,34,False,0,0,[],[],BAJA,ALTO,0
