Ticker,Sector,CurrentPrice,Min52w,Max52w,DistanceFromMin,RSI,Estado,Classification,DataPoints,AnalysisDate,FileDate,DaysAgo,BaseScore,FinalScore,InsiderActivity,InsiderTrades,InsiderValue,InsiderTickers,Signals,Urgency,RiskLevel,MappingCoverage
DJUSPB,Dow Jones U.S. Publishing Index,853.99,663.16,885.56,28.77586102901261,33.352342933181234,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,61,61,False,0,0,[],[],MEDIA,BAJO,0
DJUSHC,Dow Jones U.S. Health Care Index,1578.14,1344.15,1708.01,17.40802737789681,74.73594819807866,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSAG,Dow Jones U.S. Asset Managers Index,324.12,273.77,426.58,18.391350403623488,65.90663788451161,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSBC,Dow Jones U.S. Broadcasting & Entertainment Index,1126.6,962.0,1294.9,17.1101871101871,69.01924839596694,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSIU,Dow Jones U.S. Reinsurance Index,547.06,467.58,592.5,16.998160742546723,75.79214195183776,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,ALTO,0
DJUSGF,Dow Jones U.S. Financial Services Index,2488.5,2138.5,2924.0,16.366612111292962,60.03531489111239,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSFI,Dow Jones U.S. Financial Services Index,2220.1,1907.9,2608.7,16.3635410660936,60.046189376443465,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,60,60,False,0,0,[],[],MEDIA,MEDIO,0
DJUSGI,Dow Jones U.S. General Industrials Index,742.58,613.23,834.56,21.09322766335633,80.48959383881906,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,59,59,False,0,0,[],[],BAJA,ALTO,0
DJUSHB,Dow Jones U.S. Home Construction Index,2242.38,1872.38,2900.07,19.760945961823985,90.133125960488,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,59,59,False,0,0,[],[],BAJA,ALTO,0
DJUSRI,Dow Jones U.S. Real Estate Investment Trusts Index,153.02,126.8,159.64,20.67823343848581,72.14076246334326,🟡,CERCA,250,2026-03-16 09:39:23,2026-03-16,0,59,59,False,0,0,[],[],BAJA,ALTO,0
DJUSTB,Dow Jones U.S. Tobacco Index,1195.93,978.74,1286.27,22.19077589553917,64.4046428726688,🟡,CERCA,250,2026-03-16 09:39:23,2026-03-16,0,58,58,False,0,0,[],[],BAJA,MEDIO,0
DJUSPL,Dow Jones U.S. Pipelines Index,1265.21,925.07,1294.48,36.769109364696725,37.63781906056486,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,58,58,False,0,0,[],[],BAJA,BAJO,0
DJUSBD,Dow Jones U.S. Building Materials & Fixtures Index,2294.3,1876.9,2724.7,22.23879801800842,85.93918481777006,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,58,58,False,0,0,[],[],BAJA,ALTO,0
DJUSMR,Dow Jones U.S. Mortgage REITs Index,29.89,24.64,34.46,21.306818181818183,74.09470752089138,🟡,CERCA,251,2026-03-16 09:39:23,2026-03-16,0,58,58,False,0,0,[],[],BAJA,ALTO,0
DJUSWC,Dow Jones U.S. Mobile Telecommunications Index,445.98,349.48,451.05,27.612452786997828,42.54473161033796,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,56,56,False,0,0,[],[],BAJA,BAJO,0
DJUSOG,Dow Jones U.S. Oil & Gas Producers,1111.46,707.01,1116.15,57.205697232005214,27.201325397312445,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,56,56,False,0,0,[],[],BAJA,MEDIO,0
DJUSRB,Dow Jones U.S. Broadline Retailers Index,4698.3,3641.4,5214.8,29.024550996869337,45.86994727592267,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,55,55,False,0,0,[],[],BAJA,BAJO,0
DJUSCC,Dow Jones U.S. Commodity Chemicals Index,796.11,608.9,808.72,30.745606831992124,40.98949957430703,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,55,55,False,0,0,[],[],BAJA,BAJO,0
DJUSOS,Dow Jones U.S. Exploration & Production Index,1319.07,821.29,1334.76,60.60952891183382,18.8437754661809,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,55,55,False,0,0,[],[],BAJA,MEDIO,0
DJUSUT,Dow Jones U.S. Utilities Index,461.47,353.79,470.38,30.43613443002912,48.698352042034834,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,55,55,False,0,0,[],[],BAJA,BAJO,0
DJUSSV,Dow Jones U.S. Software & Computer Services Index,7374.7,5509.7,8975.6,33.84939288890502,41.32527147087864,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,53,53,False,0,0,[],[],BAJA,BAJO,0
DJUSOL,Dow Jones U.S. Integrated Oil & Gas Index,999.41,645.42,1002.65,54.846456570915066,35.11912511391749,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,51,51,False,0,0,[],[],BAJA,MEDIO,0
DJUSEN,Dow Jones U.S. Oil & Gas Index,964.13,623.85,971.24,54.54516310010419,31.83814033577273,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,51,51,False,0,0,[],[],BAJA,MEDIO,0
DJUSDR,Dow Jones U.S. Food & Drug Retailers Index,1756.86,1341.74,1812.26,30.93893004605959,55.6436184749932,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,49,49,False,0,0,[],[],BAJA,BAJO,0
DJUSFR,Dow Jones U.S. Forestry & Paper Index,913.85,703.58,946.63,29.88572728047983,57.04353871556442,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,49,49,False,0,0,[],[],BAJA,BAJO,0
DJUSSB,Dow Jones U.S. Investment Services Index,2747.2,2060.8,3276.0,33.307453416149045,57.26930320150662,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,48,48,False,0,0,[],[],BAJA,BAJO,0
DJUSEU,Dow Jones U.S. Electricity Index,456.89,340.99,471.47,33.989266547406075,51.63090128755369,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,47,47,False,0,0,[],[],BAJA,BAJO,0
DJUSVE,Dow Jones U.S. Conventional Electricity Index,457.91,341.92,472.89,33.923139915769774,51.56749840051181,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,47,47,False,0,0,[],[],BAJA,BAJO,0
DJUSDN,Dow Jones U.S. Defense Index,913.77,598.11,973.44,52.77624517229271,49.08863473909937,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,46,46,False,0,0,[],[],BAJA,MEDIO,0
DJUSRA,Dow Jones U.S. Apparel Retailers Index,2143.4,1504.75,2243.06,42.44226615716897,53.61575067649528,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,44,44,False,0,0,[],[],BAJA,MEDIO,0
DJUSAT,Dow Jones U.S. Auto Parts Index,376.31,288.25,490.7,30.549869904596704,89.95263870094723,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,43,43,False,0,0,[],[],BAJA,ALTO,0
DJUSBT,Dow Jones U.S. Biotechnology Index,2988.9,2297.4,3319.4,30.09924262209454,70.54263565891473,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,43,43,False,0,0,[],[],BAJA,ALTO,0
DJUSRL,Dow Jones U.S. Retail REITs Index,107.62,83.32,114.2,29.16466634661548,74.8831775700934,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,43,43,False,0,0,[],[],BAJA,ALTO,0
DJUSRR,Dow Jones U.S. Railroads Index,3641.8,2788.9,4019.5,30.581949872709675,77.962962962963,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,43,43,False,0,0,[],[],BAJA,ALTO,0
DJUSFH,Dow Jones U.S. Furnishings Index,422.15,319.67,545.94,32.0580598742453,74.99803998431989,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,42,42,False,0,0,[],[],BAJA,ALTO,0
DJUSDT,Dow Jones U.S. Diversified REITs Index,61.46,46.63,65.07,31.80355993995281,64.03326403326403,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,42,42,False,0,0,[],[],BAJA,MEDIO,0
DJUSID,Dow Jones U.S. Diversified Industrials Index,1011.42,767.22,1097.69,31.829201532806746,68.9655172413794,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,42,42,False,0,0,[],[],BAJA,MEDIO,0
DJUSMS,Dow Jones U.S. Medical Supplies Index,1977.9,1493.05,2141.29,32.473795251331175,66.02429688800133,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,42,42,False,0,0,[],[],BAJA,MEDIO,0
DJUSIT,Dow Jones U.S. Industrial Transportation Index,1684.3,1243.5,1896.5,35.44833132287897,78.404401650619,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,41,41,False,0,0,[],[],BAJA,ALTO,0
DJUSCX,Dow Jones U.S. Specialty Chemicals Index,1193.32,863.05,1301.27,38.26777127628758,74.29142441860458,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,40,40,False,0,0,[],[],BAJA,ALTO,0
DJUSFE,Dow Jones U.S. Industrial Machinery Index,1332.81,969.18,1509.14,37.51934625147032,85.46308854873095,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,40,40,False,0,0,[],[],BAJA,ALTO,0
DJUSIO,Dow Jones U.S. Industrial & Office REITs Index,107.88,79.12,117.63,36.34984833164812,76.3309352517986,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,40,40,False,0,0,[],[],BAJA,ALTO,0
DJUSPN,Dow Jones U.S. Pharmaceuticals & Biotechnology Index,1320.34,960.01,1403.97,37.533984020999775,70.65094765342961,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,40,40,False,0,0,[],[],BAJA,ALTO,0
DJUSDS,Dow Jones U.S. Industrial Suppliers Index,960.63,683.22,1090.53,40.603319574953886,69.207852316859,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSCN,Dow Jones U.S. Construction & Materials Index,2095.05,1484.39,2404.73,41.13878428175884,80.36232609348426,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSBK,Dow Jones U.S. Banks Index,731.7,521.55,873.98,40.29335634167388,75.18857326271862,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,39,39,False,0,0,[],[],BAJA,ALTO,0
DJUSMT,Dow Jones U.S. Marine Transportation Index,410.15,261.01,442.12,57.13957319642925,59.47992100065839,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,38,38,False,0,0,[],[],BAJA,MEDIO,0
DJUSTK,Dow Jones U.S. Trucking Index,1764.34,1244.48,2143.06,41.77327076369245,62.66490765171505,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,38,38,False,0,0,[],[],BAJA,ALTO,0
DJUSAF,Dow Jones U.S. Delivery Services Index,1302.2,916.9,1512.7,42.02203075580762,85.53888130968616,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,38,38,False,0,0,[],[],BAJA,ALTO,0
DJUSPR,Dow Jones U.S. Pharmaceuticals Index,1108.38,765.56,1173.03,44.78029155128274,68.79254510607353,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,37,37,False,0,0,[],[],BAJA,ALTO,0
DJUSIG,Dow Jones U.S. Industrial Goods & Services Index,1575.5,1094.74,1716.89,43.91545024389353,71.34259860587953,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,37,37,False,0,0,[],[],BAJA,ALTO,0
DJUSCT,Dow Jones U.S. Telecommunications Equipment Index,2998.59,1708.47,3123.44,75.5131784579185,48.35918114143918,🔴,FUERTE,250,2026-03-16 09:39:23,2026-03-16,0,37,37,False,0,0,[],[],BAJA,MEDIO,0
DJUSLG,Dow Jones U.S. Hotels Index,4680.8,3245.4,5445.7,44.22875454489431,72.56159298008771,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,37,37,False,0,0,[],[],BAJA,ALTO,0
DJUSTC,Dow Jones U.S. Technology Index,8231.5,5115.5,9259.3,60.91291173883295,56.666170117682114,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,37,37,False,0,0,[],[],BAJA,MEDIO,0
DJUSRQ,Dow Jones U.S. Recreational Services Index,164.79,110.98,215.97,48.48621373220399,70.2446982055465,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,36,36,False,0,0,[],[],BAJA,ALTO,0
DJUSRD,Dow Jones U.S. Drug Retailers Index,1476.44,989.79,1589.16,49.16699501914549,64.53234680326317,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,35,35,False,0,0,[],[],BAJA,ALTO,0
DJUSAR,Dow Jones U.S. Airlines Index,208.94,137.83,279.8,51.5925415366756,74.64137522228808,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,34,34,False,0,0,[],[],BAJA,ALTO,0
DJUSHL,Dow Jones U.S. Hotel & Lodging REITs Index,98.49,65.02,111.31,51.47646877883728,65.13427401001367,🔴,FUERTE,251,2026-03-16 09:39:23,2026-03-16,0,34,34,False,0,0,[],[],BAJA,ALTO,0
