ticker,vcp_score,ml_score,momentum_score,trend_score,volume_score,company_name,fundamental_score,sector,industry,earnings_quality_score,growth_acceleration_score,relative_strength_score,financial_health_score,catalyst_timing_score,current_price,market_cap,rs_line_score,rs_line_percentile,rs_line_at_new_high,rs_line_trend,eps_growth_yoy,eps_accelerating,eps_accel_quarters,rev_growth_yoy,rev_accelerating,rev_accel_quarters,short_percent_float,short_ratio,short_squeeze_potential,fifty_two_week_high,proximity_to_52w_high,trend_template_score,trend_template_pass,health_details,earnings_details,target_price_analyst,target_price_analyst_high,target_price_analyst_low,analyst_count,analyst_recommendation,analyst_upside_pct,target_price_dcf,target_price_dcf_upside_pct,target_price_pe,target_price_pe_upside_pct,fcf_yield_pct,fcf_per_share,dividend_yield_pct,payout_ratio_pct,five_yr_avg_dividend_yield_pct,buyback_active,shares_change_pct,interest_coverage,analyst_revision_momentum,days_to_earnings,earnings_date,earnings_warning,earnings_catalyst,piotroski_score,piotroski_label,ebit_ev_yield,roic_greenblatt,peg_ratio,sentiment,put_call_ratio,flow_score,unusual_calls,unusual_puts,insiders_score,institutional_score,num_whales,top_whales,super_score_ultimate,vcp_contribution,ml_contribution,fundamental_contribution,score_timestamp,data_as_of_date,market_regime,market_recommendation,ma_filter_pass,ma_filter_score,ma_filter_reason,ad_signal,ad_score,ad_reason,float_category,shares_outstanding_millions,filter_penalty,super_score_before_filters,rs_line_score_fund,rs_line_at_new_high_fund,rs_line_trend_fund,rs_line_percentile_fund,rs_line_bonus,eps_accelerating_fund2,eps_accel_quarters_fund2,rev_accelerating_fund2,rev_accel_quarters_fund2,canslim_a_bonus,industry_group_rank,industry_group_total,industry_group_percentile,industry_group_label,industry_group_rs,industry_bonus,short_bonus,proximity_bonus,trend_bonus,options_bonus,institutional_bonus,insider_bonus,profitability_penalty,negative_roe,filters_passed,value_score,sector_bonus,mr_bonus,fcf_bonus,dividend_bonus,buyback_bonus,revision_bonus,risk_reward_ratio,rr_bonus,piotroski_bonus,magic_formula_rank,hedge_fund_count,hedge_fund_names,tier,quality,validation_status,validation_score,validation_reason,price_vs_ath,recent_news_sentiment,analyst_consensus,valuation_concern
BDL,0.0,50.0,28.2,,,"Flanigan's Enterprises, Inc.",57.0,Consumer Cyclical,Restaurants,50.0,40.0,75.0,80.0,50.0,34.6,64309216.0,60.0,69.0,False,up,,,0.0,-2.0,True,1.0,0.5,6.3,False,35.98,-3.8,6.0,False,"{'roe_pct': 31.6, 'debt_to_equity': 0.58, 'current_ratio': 1.97, 'operating_margin_pct': 2.9}",{'profit_margin_pct': 8.6},,,,,none,,43990.62,127040.5,93.3,169.7,2998.02,1037.31,1.59,17.7,4.0,False,,10.9,681.9,,,False,False,9.0,STRONG,9.48,8.0,0.01,,,,,,70.0,0.0,0.0,,31.1,0.0,15.0,17.1,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,66,150 MA below 200 MA - not in Stage 2,STRONG_ACCUMULATION,75,"Strong institutional buying (1.5x ratio, 58% up volume)",MICRO_FLOAT,0.6,20.0,32.1,60.0,False,up,69.0,2.0,,0.0,True,1.0,2.0,21,41.0,51.2,Medio,34.5,0.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,False,2/3,65.28,0.0,0.0,8.0,3.0,0.0,5.0,,0.0,10.0,27,0,,⭐ GOOD,🟢 Excellent,,,,,,,
LPG,0.0,50.0,17.41,,,Dorian LPG Ltd.,69.1,Energy,Oil & Gas Midstream,60.0,80.0,63.0,80.0,65.0,31.07,1328059264.0,60.0,63.7,False,up,,,0.0,58.1,False,0.0,4.6,2.6,False,38.4,-19.1,7.0,True,"{'roe_pct': 11.2, 'debt_to_equity': 0.62, 'current_ratio': 2.42, 'operating_margin_pct': 43.3}",{'profit_margin_pct': 30.4},36.12,41.0,26.5,4.0,buy,16.3,100.74,224.2,84.9,173.3,7.65,2.38,7.89,86.6,,True,-0.51,5.4,85.1,65.0,2026-05-21,False,False,4.0,NEUTRAL,7.23,7.6,0.07,,,,,,90.0,0.0,0.0,,52.7,0.0,15.0,20.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),STRONG_ACCUMULATION,75,"Strong institutional buying (1.7x ratio, 61% up volume)",MEDIUM_FLOAT,36.8,0.0,35.7,60.0,False,up,63.7,2.0,,0.0,False,0.0,0.0,9,41.0,80.5,Top 25%,54.8,3.0,0.0,0.0,7.0,0.0,0.0,5.0,0.0,False,3/3,64.64,0.0,0.0,6.0,0.0,3.0,5.0,2.04,1.0,0.0,35,0,,⭐ GOOD,🟡 Good,,,,,,,
BFST,0.0,50.0,22.23,,,"Business First Bancshares, Inc.",57.3,Financial Services,Banks - Regional,60.0,50.0,57.6,65.0,55.0,26.35,864610880.0,60.0,53.0,False,up,,,0.0,6.4,False,0.0,1.0,1.6,False,30.32,-13.1,6.0,False,"{'roe_pct': 10.4, 'operating_margin_pct': 36.2}",{'profit_margin_pct': 28.1},32.88,35.0,31.0,4.0,none,24.8,,,83.7,217.6,,,2.2,20.4,2.2,True,-0.43,,18.8,37.0,2026-04-23,False,False,7.0,NEUTRAL,,,0.21,,,,,,90.0,0.0,0.0,,47.2,0.0,15.0,17.2,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",MEDIUM_FLOAT,30.9,5.0,32.2,60.0,False,up,53.0,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,0.0,3.0,3.0,5.0,3.1,3.0,5.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ENR,0.0,50.0,0.0,,,"Energizer Holdings, Inc.",49.8,Industrials,Electrical Equipment & Parts,50.0,60.0,24.0,60.0,60.0,16.96,1162957568.0,15.0,2.2,False,down,,,0.0,17.5,False,0.0,9.6,4.4,True,30.34,-44.1,1.0,False,"{'roe_pct': 151.3, 'debt_to_equity': 24.24, 'current_ratio': 1.99, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 7.1},23.67,28.0,19.0,6.0,none,39.5,43.79,158.2,29.7,75.1,15.11,2.57,7.08,40.4,3.92,True,-2.72,2.6,,49.0,2026-05-05,False,False,6.0,NEUTRAL,10.03,31.8,0.34,,,,,,100.0,0.0,0.0,,7.899999999999999,0.0,15.0,14.9,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,16,Price below 150/200 MA - weak trend,ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 50% up volume)",HIGH_FLOAT,60.5,20.0,29.9,15.0,False,down,2.2,0.0,,0.0,False,0.0,0.0,18,41.0,58.5,Medio,44.7,0.0,3.0,-5.0,-5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,8.0,0.0,3.0,0.0,4.94,3.0,2.0,8,0,,⭐ GOOD,🟡 Good,,,,,,,
ACNB,0.0,50.0,22.98,,,ACNB Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,55.0,47.47,492967040.0,60.0,50.6,False,up,,,0.0,50.7,False,0.0,1.2,3.1,False,53.89,-11.9,6.0,False,"{'roe_pct': 10.2, 'operating_margin_pct': 41.9}",{'profit_margin_pct': 25.3},56.67,57.0,56.0,3.0,none,19.4,,,108.0,127.5,,,3.2,38.3,3.15,True,-1.76,,17.4,37.0,2026-04-23,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,49.4,0.0,15.0,19.4,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 48% up volume)",MICRO_FLOAT,10.0,5.0,34.4,60.0,False,up,50.6,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,63.92,0.0,0.0,0.0,5.0,3.0,5.0,2.42,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
THFF,0.0,50.0,22.98,,,First Financial Corporation,64.8,Financial Services,Banks - Regional,60.0,80.0,57.6,65.0,55.0,61.46,730875904.0,60.0,63.2,False,up,,,0.0,12.9,True,2.0,1.8,2.0,False,69.21,-11.2,6.0,False,"{'roe_pct': 13.2, 'operating_margin_pct': 34.2}",{'profit_margin_pct': 31.2},71.5,75.0,68.0,2.0,none,16.3,,,200.4,226.1,,,3.4,31.3,2.95,True,-0.11,,15.8,35.0,2026-04-21,False,False,6.0,NEUTRAL,,,0.26,,,,,,70.0,0.0,0.0,,56.4,0.0,15.0,19.4,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.1x ratio, 51% up volume)",LOW_FLOAT,11.3,0.0,34.4,60.0,False,up,63.2,2.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,63.92,0.0,0.0,0.0,5.0,3.0,5.0,2.04,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
EXP,0.0,50.0,0.0,,,Eagle Materials Inc,53.8,Basic Materials,Building Materials,55.0,60.0,24.0,80.0,55.0,187.23,6003319296.0,15.0,0.0,False,down,,,0.0,18.2,False,0.0,7.5,3.1,False,243.64,-23.2,2.0,False,"{'roe_pct': 28.8, 'debt_to_equity': 1.21, 'current_ratio': 4.27, 'operating_margin_pct': 24.6}",{'profit_margin_pct': 18.7},222.55,244.0,205.0,11.0,none,18.9,73.14,-60.9,132.4,-29.3,2.6,4.97,0.53,7.6,0.42,True,-6.95,12.4,-4.8,63.0,2026-05-19,False,False,5.0,NEUTRAL,8.72,28.2,,,,,,,70.0,10.000218978,1.0,Tiger Global Management,7.0,0.0,15.0,16.1,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,33,Price below 150/200 MA - weak trend,DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 43% up volume)",MEDIUM_FLOAT,31.0,35.0,31.1,15.0,False,down,0.0,0.0,,0.0,False,0.0,0.0,25,41.0,41.5,Bajo 50%,27.0,0.0,1.0,0.0,-5.0,0.0,2.0,5.0,0.0,False,1/3,63.519999999999996,0.0,0.0,0.0,0.0,3.0,0.0,2.36,1.0,0.0,13,0,,⭐ GOOD,🟡 Good,,,,,,,
NVT,0.0,50.0,31.1,,,nVent Electric plc,71.0,Industrials,Electrical Equipment & Parts,55.0,80.0,82.7,80.0,60.0,114.3,18485680128.0,95.0,93.3,False,up,,,0.0,31.8,False,0.0,3.4,1.9,False,122.92,-7.0,8.0,True,"{'roe_pct': 12.3, 'debt_to_equity': 0.46, 'current_ratio': 1.63, 'operating_margin_pct': 16.2}",{'profit_margin_pct': 18.2},127.39,148.0,68.04,13.0,strong_buy,11.5,150.58,31.7,77.7,-32.0,3.11,3.55,0.73,30.8,1.49,True,-1.37,8.3,1112.4,45.0,2026-05-01,False,False,6.0,NEUTRAL,3.13,52.1,0.02,,,,,,90.0,0.0,0.0,,59.3,0.0,15.0,21.3,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 55% up volume)",HIGH_FLOAT,160.9,0.0,36.3,95.0,False,up,93.3,5.0,,0.0,False,0.0,0.0,18,41.0,58.5,Medio,44.7,0.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,63.4,0.0,0.0,3.0,0.0,3.0,5.0,1.44,0.0,2.0,39,0,,⭐ GOOD,🟡 Good,HOLD,45.0,Close to ATH (-7.0% from high) - wait for pullback | Elevated P/E (44.1) - watch valuation,-7.0,NEUTRAL,STRONG_BUY,True
AROW,0.0,50.0,26.08,,,Arrow Financial Corporation,65.8,Financial Services,Banks - Regional,60.0,80.0,65.1,65.0,50.0,32.41,532993536.0,60.0,73.0,False,up,,,0.0,26.3,True,1.0,0.9,1.6,False,36.44,-11.1,7.0,True,"{'roe_pct': 10.6, 'operating_margin_pct': 40.7}",{'profit_margin_pct': 27.8},35.5,35.5,35.5,1.0,hold,9.5,,,79.5,145.3,,,3.7,43.0,3.8,True,-1.94,,108.2,44.0,2026-04-30,False,False,6.0,NEUTRAL,,,0.03,,,,,,90.0,0.0,0.0,,43.7,0.0,15.0,19.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),DISTRIBUTION,35,"Moderate distribution (0.8x ratio, 42% up volume)",LOW_FLOAT,14.1,15.0,34.7,60.0,False,up,73.0,2.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,2/3,63.31999999999999,0.0,0.0,0.0,5.0,3.0,5.0,1.19,0.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
MCY,0.0,50.0,30.009999999999998,,,Mercury General Corporation,60.1,Financial Services,Insurance - Property & Casualty,50.0,60.0,70.4,70.0,55.0,90.44,5009347584.0,80.0,88.3,False,flat,,,0.0,10.2,False,0.0,6.5,5.0,False,100.06,-9.6,8.0,True,"{'roe_pct': 24.8, 'debt_to_equity': 0.24, 'current_ratio': 0.56, 'operating_margin_pct': 16.7}",{'profit_margin_pct': 9.0},110.0,110.0,110.0,1.0,none,21.6,1931.42,2035.6,293.1,224.1,50.36,45.54,1.4,13.0,3.68,False,,24.2,50.4,55.0,2026-05-11,False,False,6.0,NEUTRAL,17.55,,0.11,,,,,,70.0,0.0,0.0,,55.0,0.0,15.0,18.0,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.0x ratio, 50% up volume)",MEDIUM_FLOAT,26.6,0.0,33.0,80.0,False,flat,88.3,3.0,,0.0,False,0.0,0.0,20,41.0,53.7,Medio,39.8,0.0,1.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,63.04,0.0,0.0,8.0,0.0,0.0,5.0,2.7,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
ITW,0.0,50.0,19.33,,,Illinois Tool Works Inc.,58.3,Industrials,Specialty Industrial Machinery,55.0,60.0,60.3,65.0,50.0,268.64,77422051328.0,60.0,52.2,False,up,,,0.0,6.6,True,1.0,3.2,5.4,False,303.16,-11.4,5.0,False,"{'roe_pct': 93.7, 'debt_to_equity': 2.86, 'current_ratio': 1.21, 'operating_margin_pct': 26.8}",{'profit_margin_pct': 19.1},280.88,327.0,219.0,16.0,hold,4.6,132.61,-50.6,104.8,-61.0,2.8,7.52,2.4,59.3,2.23,True,-1.94,14.6,2.9,43.0,2026-04-29,False,False,5.0,NEUTRAL,4.96,118.3,3.03,,,,,,70.0,0.0,0.0,,44.5,0.0,15.0,17.5,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,83,Passes Minervini Template (5/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 58% up volume)",MEGA_FLOAT,261.2,3.0,32.5,60.0,False,up,52.2,2.0,,0.0,True,1.0,2.0,13,41.0,70.7,Medio,49.0,0.0,0.0,3.0,3.0,0.0,0.0,5.0,0.0,False,3/3,62.32,0.0,0.0,0.0,3.0,3.0,1.0,0.57,-3.0,0.0,18,0,,⭐ GOOD,🟡 Good,,,,,,,
FULT,0.0,50.0,22.38,,,Fulton Financial Corporation,58.8,Financial Services,Banks - Regional,60.0,50.0,60.3,65.0,65.0,19.59,3526406912.0,60.0,52.4,False,up,,,0.0,5.7,False,0.0,7.7,5.5,False,22.99,-14.8,6.0,False,"{'roe_pct': 11.7, 'operating_margin_pct': 39.3}",{'profit_margin_pct': 30.7},23.25,24.5,22.0,6.0,buy,18.7,,,62.4,218.5,,,3.88,35.1,3.79,True,-1.87,,32.5,28.0,2026-04-14,False,False,6.0,NEUTRAL,,,0.18,,,,,,90.0,0.0,0.0,,48.6,0.0,15.0,17.6,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 47% up volume)",HIGH_FLOAT,177.5,5.0,32.6,60.0,False,up,52.4,2.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,1.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,61.519999999999996,0.0,0.0,0.0,5.0,3.0,5.0,2.34,1.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
AMRZ,0.0,50.0,15.709999999999999,,,Amrize Ltd,67.1,Basic Materials,Building Materials,55.0,80.0,60.3,80.0,65.0,56.35,31820965888.0,60.0,54.0,False,up,,,0.0,36.4,False,0.0,,1.9,False,65.94,-14.5,,,"{'roe_pct': 10.2, 'debt_to_equity': 0.48, 'current_ratio': 1.64, 'operating_margin_pct': 17.3}",{'profit_margin_pct': 10.0},67.12,76.0,57.0,21.0,buy,19.1,43.18,-23.4,21.4,-62.0,4.97,2.86,,,,False,,5.2,2.5,41.0,2026-04-27,False,False,5.0,NEUTRAL,5.37,18.4,4.9,BULLISH,0.0,60.0,2.0,0.0,80.0,0.0,0.0,,27.1,0.0,15.0,20.1,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",MEGA_FLOAT,492.8,23.0,35.1,60.0,False,up,54.0,2.0,,0.0,False,0.0,0.0,25,41.0,41.5,Bajo 50%,27.0,0.0,0.0,3.0,0.0,5.0,0.0,5.0,0.0,False,2/3,60.839999999999996,0.0,0.0,3.0,0.0,0.0,1.0,2.39,1.0,0.0,37,0,,⭐ GOOD,🟡 Good,,,,,,,
CMPR,0.0,50.0,26.03,,,Cimpress PLC,65.3,Industrials,Specialty Business Services,50.0,90.0,74.0,40.0,70.0,71.12,1754657408.0,80.0,77.2,False,up,,,0.0,32.0,True,1.0,13.8,14.0,True,82.43,-13.7,7.0,True,"{'current_ratio': 0.68, 'operating_margin_pct': 8.6}",{'profit_margin_pct': 0.7},97.5,100.0,95.0,2.0,strong_buy,37.1,111.84,57.3,9.8,-86.2,10.52,7.6,,,,True,-3.02,2.0,-8.7,43.0,2026-04-29,False,False,5.0,NEUTRAL,6.58,54.9,,,,,,,70.0,0.0,0.0,,62.6,0.0,15.0,19.6,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,60,"Moderate accumulation (1.2x ratio, 53% up volume)",LOW_FLOAT,13.7,0.0,34.6,80.0,False,up,77.2,5.0,,0.0,True,1.0,2.0,10,41.0,78.0,Top 25%,52.6,3.0,3.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,60.120000000000005,0.0,0.0,8.0,0.0,3.0,0.0,4.64,3.0,0.0,11,0,,⭐ GOOD,🟡 Good,HOLD,45.0,Close to ATH (-13.7% from high) - wait for pullback | High P/E (72.6) - valuation risk | Strong upside (+37.1%) - analyst support,-13.7,NEUTRAL,STRONG_BUY,True
CBK,0.0,50.0,15.26,,,"Commercial Bancgroup, Inc.",62.6,Financial Services,Banks - Regional,60.0,70.0,56.7,65.0,60.0,25.37,347517952.0,60.0,70.7,False,up,,,0.0,1.8,True,2.0,2.5,4.7,False,27.825,-8.8,,,"{'roe_pct': 14.6, 'operating_margin_pct': 55.5}",{'profit_margin_pct': 41.0},33.0,33.0,33.0,1.0,none,30.1,,,87.6,245.3,,,0.39,,,True,-0.8,,28.2,41.0,2026-04-27,False,False,6.0,NEUTRAL,,,0.14,,,,,,100.0,0.0,0.0,,30.799999999999997,0.0,15.0,18.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,False,0,Insufficient data,ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MICRO_FLOAT,8.7,20.0,33.8,60.0,False,up,70.7,2.0,,0.0,True,2.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,0.0,0.0,0.0,5.0,0.0,False,2/3,60.04,0.0,0.0,0.0,0.0,3.0,5.0,3.76,3.0,2.0,,0,,⭐ GOOD,🟡 Good,,,,,,,
STRW,0.0,50.0,22.98,,,"Strawberry Fields REIT, Inc.",64.8,Real Estate,REIT - Healthcare Facilities,50.0,90.0,60.3,65.0,55.0,12.82,714537792.0,60.0,57.1,False,flat,,,0.0,30.3,True,1.0,0.5,1.7,False,14.0,-8.4,6.0,False,"{'roe_pct': 49.7, 'debt_to_equity': 15.66, 'current_ratio': 5.47, 'operating_margin_pct': 52.4}",{'profit_margin_pct': 4.9},14.79,16.0,13.75,6.0,none,15.4,,,6.0,-53.2,,,4.84,100.0,,True,-0.31,1.7,-5.1,51.0,2026-05-07,False,False,7.0,NEUTRAL,6.21,49.9,,,,,,,90.0,0.0,0.0,,49.4,0.0,15.0,19.4,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (0.9x ratio, 45% up volume)",MICRO_FLOAT,8.0,5.0,34.4,60.0,False,flat,57.1,0.0,,0.0,True,1.0,2.0,2,41.0,97.6,Top 10%,69.7,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,2/3,59.92,0.0,0.0,0.0,-2.0,3.0,0.0,1.92,0.0,5.0,14,0,,🔵 DECENT,🟡 Good,,,,,,,
NIC,0.0,50.0,30.36,,,Nicolet Bankshares Inc.,63.6,Financial Services,Banks - Regional,60.0,60.0,71.9,65.0,65.0,148.67,3176609792.0,80.0,82.9,False,up,,,0.0,16.2,False,0.0,3.2,2.9,False,163.11,-8.9,8.0,True,"{'roe_pct': 12.4, 'operating_margin_pct': 52.8}",{'profit_margin_pct': 38.9},175.0,190.0,157.0,5.0,buy,17.7,,,196.58,32.2,,,0.86,12.7,,True,-2.81,,14.1,28.0,2026-04-14,False,False,7.0,NEUTRAL,,,0.52,,,,,,80.0,0.0,0.0,,62.1,0.0,15.0,19.1,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",LOW_FLOAT,19.5,0.0,34.1,80.0,False,up,82.9,5.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,10.0,0.0,0.0,5.0,0.0,False,3/3,59.44,0.0,0.0,0.0,0.0,3.0,3.0,2.21,1.0,5.0,,0,,🔵 DECENT,🟡 Good,HOLD,65.0,Close to ATH (-8.9% from high) - wait for pullback | Strong upside (+17.7%) - analyst support,-8.9,NEUTRAL,BUY,False
BWFG,0.0,50.0,26.09,,,"Bankwell Financial Group, Inc.",65.9,Financial Services,Banks - Regional,60.0,80.0,65.6,65.0,50.0,47.03,375148320.0,80.0,76.5,False,up,,,0.0,34.6,False,0.0,2.6,5.4,False,51.54,-8.8,7.0,True,"{'roe_pct': 12.3, 'operating_margin_pct': 50.0}",{'profit_margin_pct': 32.8},52.0,55.0,49.0,2.0,none,10.6,,,133.5,183.9,,,1.7,18.0,2.49,True,-0.36,,106.0,36.0,2026-04-22,False,False,5.0,NEUTRAL,,,0.04,,,,,,100.0,0.0,0.0,,59.8,0.0,15.0,19.8,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.4x ratio, 57% up volume)",MICRO_FLOAT,6.0,0.0,34.8,80.0,False,up,76.5,5.0,,0.0,False,0.0,0.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,7.0,0.0,0.0,5.0,0.0,False,3/3,59.36,0.0,0.0,0.0,3.0,3.0,5.0,1.32,0.0,0.0,,0,,🔵 DECENT,🟡 Good,HOLD,50.0,Close to ATH (-8.8% from high) - wait for pullback,-8.8,NEUTRAL,NONE,False
PRIM,0.0,50.0,16.73,,,Primoris Services Corporation,62.3,Industrials,Engineering & Construction,50.0,60.0,76.7,70.0,65.0,141.35,7640887296.0,80.0,76.1,False,up,,,0.0,12.7,False,0.0,6.6,3.6,False,174.43,-19.0,7.0,True,"{'roe_pct': 17.8, 'debt_to_equity': 0.57, 'current_ratio': 1.26, 'operating_margin_pct': 4.2}",{'profit_margin_pct': 3.6},169.57,205.0,139.0,14.0,buy,20.0,79.38,-43.8,50.2,-64.5,3.82,5.4,0.23,6.4,0.69,False,,14.4,-2.0,48.0,2026-05-04,False,False,7.0,NEUTRAL,5.12,27.4,,,,,,,90.0,0.0,0.0,,51.7,0.0,15.0,18.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),NEUTRAL,40,"No clear pattern (1.0x ratio, 48% up volume)",HIGH_FLOAT,53.5,5.0,33.7,80.0,False,up,76.1,5.0,,0.0,False,0.0,0.0,5,41.0,90.2,Top 10%,63.2,5.0,1.0,0.0,7.0,0.0,0.0,5.0,0.0,False,2/3,58.92,0.0,0.0,3.0,0.0,0.0,0.0,2.5,1.0,5.0,30,0,,🔵 DECENT,🟡 Good,,,,,,,
SHBI,0.0,50.0,22.73,,,"Shore Bancshares, Inc.",62.3,Financial Services,Banks - Regional,60.0,70.0,57.6,65.0,55.0,17.8,594996224.0,60.0,64.4,False,up,,,0.0,11.5,True,1.0,1.7,1.9,False,20.68,-13.9,6.0,False,"{'roe_pct': 10.5, 'operating_margin_pct': 41.6}",{'profit_margin_pct': 27.5},21.12,22.0,20.0,4.0,none,18.7,,,31.86,79.0,,,2.7,27.0,3.15,False,,,8.9,44.0,2026-04-30,False,False,7.0,NEUTRAL,,,0.45,,,,,,80.0,0.0,0.0,,55.7,0.0,15.0,18.7,2026-03-17 08:02:51,2026-03-17,CONFIRMED_UPTREND,TRADE,True,100,Passes Minervini Template (6/6 criteria),ACCUMULATION,65,"Moderate accumulation (1.5x ratio, 59% up volume)",MEDIUM_FLOAT,30.4,0.0,33.7,60.0,False,up,64.4,2.0,,0.0,True,1.0,2.0,3,41.0,95.1,Top 10%,67.9,5.0,0.0,3.0,5.0,0.0,0.0,5.0,0.0,False,3/3,58.92,0.0,0.0,0.0,3.0,0.0,3.0,2.34,1.0,5.0,,0,,🔵 DECENT,🟡 Good,,,,,,,
